Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
210467,W_Completeren aanvraag-COMPLETE,10881,2012/02/18 01:56:00.660,Variant 349,349,30500,W_Completeren aanvraag,COMPLETE
210467,W_Nabellen offertes-START,10881,2012/02/18 01:56:42.278,Variant 349,349,30500,W_Nabellen offertes,START
210467,W_Nabellen offertes-COMPLETE,10881,2012/02/18 01:59:52.306,Variant 349,349,30500,W_Nabellen offertes,COMPLETE
210467,W_Nabellen offertes-START,11300,2012/02/24 22:38:12.240,Variant 349,349,30500,W_Nabellen offertes,START
210467,W_Nabellen offertes-COMPLETE,11300,2012/02/24 22:41:38.454,Variant 349,349,30500,W_Nabellen offertes,COMPLETE
210467,W_Nabellen offertes-START,10913,2012/02/29 00:39:46.181,Variant 349,349,30500,W_Nabellen offertes,START
210467,W_Nabellen offertes-COMPLETE,10913,2012/02/29 00:41:33.986,Variant 349,349,30500,W_Nabellen offertes,COMPLETE
210467,W_Nabellen offertes-START,10899,2012/03/06 20:57:14.490,Variant 349,349,30500,W_Nabellen offertes,START
210467,O_SENT_BACK-COMPLETE,10899,2012/03/06 20:57:50.886,Variant 349,349,30500,O_SENT_BACK,COMPLETE
210467,W_Valideren aanvraag-SCHEDULE,10899,2012/03/06 20:57:51.058,Variant 349,349,30500,W_Valideren aanvraag,SCHEDULE
210467,W_Nabellen offertes-COMPLETE,10899,2012/03/06 20:57:53.140,Variant 349,349,30500,W_Nabellen offertes,COMPLETE
210467,W_Valideren aanvraag-START,10972,2012/03/09 19:48:01.845,Variant 349,349,30500,W_Valideren aanvraag,START
210467,A_APPROVED-COMPLETE,10972,2012/03/09 20:23:46.524,Variant 349,349,30500,A_APPROVED,COMPLETE
210467,O_ACCEPTED-COMPLETE,10972,2012/03/09 20:23:46.524,Variant 349,349,30500,O_ACCEPTED,COMPLETE
210467,A_REGISTERED-COMPLETE,10972,2012/03/09 20:23:46.525,Variant 349,349,30500,A_REGISTERED,COMPLETE
210467,A_ACTIVATED-COMPLETE,10972,2012/03/09 20:23:46.525,Variant 349,349,30500,A_ACTIVATED,COMPLETE
210467,W_Valideren aanvraag-COMPLETE,10972,2012/03/09 20:23:51.933,Variant 349,349,30500,W_Valideren aanvraag,COMPLETE
210470,A_SUBMITTED-COMPLETE,112,2012/02/18 01:41:44.700,Variant 2,2,5000,A_SUBMITTED,COMPLETE
210470,A_PARTLYSUBMITTED-COMPLETE,112,2012/02/18 01:41:45.053,Variant 2,2,5000,A_PARTLYSUBMITTED,COMPLETE
210470,W_Afhandelen leads-SCHEDULE,112,2012/02/18 01:42:19.339,Variant 2,2,5000,W_Afhandelen leads,SCHEDULE
210470,W_Afhandelen leads-START,10629,2012/02/18 02:54:55.618,Variant 2,2,5000,W_Afhandelen leads,START
210470,A_DECLINED-COMPLETE,10629,2012/02/18 02:55:25.448,Variant 2,2,5000,A_DECLINED,COMPLETE
210470,W_Afhandelen leads-COMPLETE,10629,2012/02/18 02:55:29.448,Variant 2,2,5000,W_Afhandelen leads,COMPLETE
210473,A_SUBMITTED-COMPLETE,112,2012/02/18 01:45:30.845,Variant 136,136,30000,A_SUBMITTED,COMPLETE
210473,A_PARTLYSUBMITTED-COMPLETE,112,2012/02/18 01:45:31.361,Variant 136,136,30000,A_PARTLYSUBMITTED,COMPLETE
210473,A_PREACCEPTED-COMPLETE,112,2012/02/18 01:46:08.388,Variant 136,136,30000,A_PREACCEPTED,COMPLETE
210473,W_Completeren aanvraag-SCHEDULE,112,2012/02/18 01:46:09.102,Variant 136,136,30000,W_Completeren aanvraag,SCHEDULE
210473,W_Completeren aanvraag-START,10909,2012/02/18 17:34:58.022,Variant 136,136,30000,W_Completeren aanvraag,START
210473,W_Completeren aanvraag-COMPLETE,10909,2012/02/18 17:39:15.189,Variant 136,136,30000,W_Completeren aanvraag,COMPLETE
210473,W_Completeren aanvraag-START,10861,2012/02/20 21:07:16.853,Variant 136,136,30000,W_Completeren aanvraag,START
210473,W_Completeren aanvraag-COMPLETE,10861,2012/02/20 21:08:09.883,Variant 136,136,30000,W_Completeren aanvraag,COMPLETE
210473,W_Completeren aanvraag-START,10913,2012/02/21 02:25:20.410,Variant 136,136,30000,W_Completeren aanvraag,START
210473,W_Completeren aanvraag-COMPLETE,10913,2012/02/21 02:26:11.870,Variant 136,136,30000,W_Completeren aanvraag,COMPLETE
210473,W_Completeren aanvraag-START,11019,2012/02/22 02:33:35.057,Variant 136,136,30000,W_Completeren aanvraag,START
210473,W_Completeren aanvraag-COMPLETE,11019,2012/02/22 02:35:15.727,Variant 136,136,30000,W_Completeren aanvraag,COMPLETE
210473,W_Completeren aanvraag-START,11203,2012/02/22 20:10:40.231,Variant 136,136,30000,W_Completeren aanvraag,START
210473,W_Completeren aanvraag-COMPLETE,11203,2012/02/22 20:18:35.454,Variant 136,136,30000,W_Completeren aanvraag,COMPLETE
210473,W_Completeren aanvraag-START,11203,2012/02/23 02:36:59.578,Variant 136,136,30000,W_Completeren aanvraag,START
210473,W_Completeren aanvraag-COMPLETE,11203,2012/02/23 02:39:46.235,Variant 136,136,30000,W_Completeren aanvraag,COMPLETE
210473,W_Completeren aanvraag-START,11203,2012/02/23 19:57:18.757,Variant 136,136,30000,W_Completeren aanvraag,START
210473,W_Completeren aanvraag-COMPLETE,11203,2012/02/23 20:03:24.153,Variant 136,136,30000,W_Completeren aanvraag,COMPLETE
210473,W_Completeren aanvraag-START,11122,2012/02/24 02:13:51.052,Variant 136,136,30000,W_Completeren aanvraag,START
210473,W_Completeren aanvraag-COMPLETE,11122,2012/02/24 02:14:34.971,Variant 136,136,30000,W_Completeren aanvraag,COMPLETE
210473,W_Completeren aanvraag-START,11201,2012/02/25 02:16:27.843,Variant 136,136,30000,W_Completeren aanvraag,START
210473,W_Completeren aanvraag-COMPLETE,11201,2012/02/25 02:16:50.189,Variant 136,136,30000,W_Completeren aanvraag,COMPLETE
210473,W_Completeren aanvraag-START,11119,2012/02/25 19:50:23.992,Variant 136,136,30000,W_Completeren aanvraag,START
210473,W_Completeren aanvraag-COMPLETE,11119,2012/02/25 19:56:54.056,Variant 136,136,30000,W_Completeren aanvraag,COMPLETE
210473,W_Completeren aanvraag-START,11201,2012/03/05 19:01:48.849,Variant 136,136,30000,W_Completeren aanvraag,START
210473,W_Completeren aanvraag-COMPLETE,11201,2012/03/05 19:01:53.315,Variant 136,136,30000,W_Completeren aanvraag,COMPLETE
210476,A_SUBMITTED-COMPLETE,112,2012/02/18 01:49:04.216,Variant 4006,4006,27500,A_SUBMITTED,COMPLETE
