Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
175792,W_Nabellen offertes-SCHEDULE,,2011/10/11 00:55:41.018,Variant 821,821,7000,W_Nabellen offertes,SCHEDULE
175792,W_Completeren aanvraag-COMPLETE,,2011/10/11 00:55:42.091,Variant 821,821,7000,W_Completeren aanvraag,COMPLETE
175792,W_Nabellen offertes-START,,2011/10/11 00:56:27.589,Variant 821,821,7000,W_Nabellen offertes,START
175792,W_Nabellen offertes-COMPLETE,,2011/10/11 01:04:02.861,Variant 821,821,7000,W_Nabellen offertes,COMPLETE
175792,W_Nabellen offertes-START,,2011/10/18 17:40:14.878,Variant 821,821,7000,W_Nabellen offertes,START
175792,W_Nabellen offertes-COMPLETE,,2011/10/18 17:49:23.214,Variant 821,821,7000,W_Nabellen offertes,COMPLETE
175792,W_Nabellen offertes-START,11119,2011/10/19 23:08:08.049,Variant 821,821,7000,W_Nabellen offertes,START
175792,W_Nabellen offertes-COMPLETE,11119,2011/10/19 23:13:33.086,Variant 821,821,7000,W_Nabellen offertes,COMPLETE
175792,W_Nabellen offertes-START,10939,2011/10/19 23:36:28.731,Variant 821,821,7000,W_Nabellen offertes,START
175792,W_Nabellen offertes-COMPLETE,10939,2011/10/19 23:48:16.941,Variant 821,821,7000,W_Nabellen offertes,COMPLETE
175792,W_Nabellen offertes-START,11189,2011/10/25 18:15:39.565,Variant 821,821,7000,W_Nabellen offertes,START
175792,W_Nabellen offertes-COMPLETE,11189,2011/10/25 18:19:19.446,Variant 821,821,7000,W_Nabellen offertes,COMPLETE
175792,W_Nabellen offertes-START,11189,2011/10/27 17:40:10.438,Variant 821,821,7000,W_Nabellen offertes,START
175792,W_Nabellen offertes-COMPLETE,11189,2011/10/27 17:41:17.079,Variant 821,821,7000,W_Nabellen offertes,COMPLETE
175792,W_Nabellen offertes-START,10913,2011/10/29 20:23:24.232,Variant 821,821,7000,W_Nabellen offertes,START
175792,W_Nabellen offertes-COMPLETE,10913,2011/10/29 20:25:43.935,Variant 821,821,7000,W_Nabellen offertes,COMPLETE
175792,W_Nabellen offertes-START,11189,2011/11/01 21:50:48.249,Variant 821,821,7000,W_Nabellen offertes,START
175792,W_Nabellen offertes-COMPLETE,11189,2011/11/01 21:54:25.000,Variant 821,821,7000,W_Nabellen offertes,COMPLETE
175792,W_Nabellen offertes-START,11002,2011/11/05 18:00:20.516,Variant 821,821,7000,W_Nabellen offertes,START
175792,W_Nabellen offertes-COMPLETE,11002,2011/11/05 18:02:11.860,Variant 821,821,7000,W_Nabellen offertes,COMPLETE
175792,W_Nabellen offertes-START,10881,2011/11/08 01:48:17.333,Variant 821,821,7000,W_Nabellen offertes,START
175792,W_Nabellen offertes-COMPLETE,10881,2011/11/08 01:51:08.016,Variant 821,821,7000,W_Nabellen offertes,COMPLETE
175792,W_Nabellen offertes-COMPLETE,10881,2011/11/10 15:15:35.792,Variant 821,821,7000,W_Nabellen offertes,COMPLETE
175792,O_CANCELLED-COMPLETE,112,2011/11/10 15:15:35.795,Variant 821,821,7000,O_CANCELLED,COMPLETE
175792,A_CANCELLED-COMPLETE,112,2011/11/10 15:15:35.795,Variant 821,821,7000,A_CANCELLED,COMPLETE
175795,A_SUBMITTED-COMPLETE,112,2011/10/10 00:51:02.389,Variant 1,1,10000,A_SUBMITTED,COMPLETE
175795,A_PARTLYSUBMITTED-COMPLETE,112,2011/10/10 00:51:02.526,Variant 1,1,10000,A_PARTLYSUBMITTED,COMPLETE
175795,A_DECLINED-COMPLETE,112,2011/10/10 00:51:32.730,Variant 1,1,10000,A_DECLINED,COMPLETE
175798,A_SUBMITTED-COMPLETE,112,2011/10/10 01:33:14.495,Variant 822,822,6800,A_SUBMITTED,COMPLETE
175798,A_PARTLYSUBMITTED-COMPLETE,112,2011/10/10 01:33:14.743,Variant 822,822,6800,A_PARTLYSUBMITTED,COMPLETE
175798,A_PREACCEPTED-COMPLETE,112,2011/10/10 01:33:52.929,Variant 822,822,6800,A_PREACCEPTED,COMPLETE
175798,W_Completeren aanvraag-SCHEDULE,112,2011/10/10 01:33:53.317,Variant 822,822,6800,W_Completeren aanvraag,SCHEDULE
175798,W_Completeren aanvraag-START,,2011/10/10 17:11:38.502,Variant 822,822,6800,W_Completeren aanvraag,START
175798,A_ACCEPTED-COMPLETE,11120,2011/10/10 17:19:35.072,Variant 822,822,6800,A_ACCEPTED,COMPLETE
175798,O_SELECTED-COMPLETE,11120,2011/10/10 17:22:19.915,Variant 822,822,6800,O_SELECTED,COMPLETE
175798,A_FINALIZED-COMPLETE,11120,2011/10/10 17:22:19.915,Variant 822,822,6800,A_FINALIZED,COMPLETE
175798,O_CREATED-COMPLETE,11120,2011/10/10 17:22:21.584,Variant 822,822,6800,O_CREATED,COMPLETE
175798,O_SENT-COMPLETE,11120,2011/10/10 17:22:21.634,Variant 822,822,6800,O_SENT,COMPLETE
175798,W_Nabellen offertes-SCHEDULE,,2011/10/10 17:22:21.857,Variant 822,822,6800,W_Nabellen offertes,SCHEDULE
175798,W_Completeren aanvraag-COMPLETE,,2011/10/10 17:22:23.138,Variant 822,822,6800,W_Completeren aanvraag,COMPLETE
175798,W_Nabellen offertes-START,,2011/10/10 17:22:38.639,Variant 822,822,6800,W_Nabellen offertes,START
175798,W_Nabellen offertes-COMPLETE,,2011/10/10 17:24:06.327,Variant 822,822,6800,W_Nabellen offertes,COMPLETE
175798,W_Nabellen offertes-START,11119,2011/10/18 00:43:05.559,Variant 822,822,6800,W_Nabellen offertes,START
175798,W_Nabellen offertes-COMPLETE,11119,2011/10/18 00:43:16.204,Variant 822,822,6800,W_Nabellen offertes,COMPLETE
175798,W_Nabellen offertes-START,10861,2011/10/18 17:50:52.441,Variant 822,822,6800,W_Nabellen offertes,START
175798,W_Nabellen offertes-COMPLETE,10861,2011/10/18 17:53:13.416,Variant 822,822,6800,W_Nabellen offertes,COMPLETE
175798,W_Nabellen offertes-START,,2011/10/18 18:52:05.089,Variant 822,822,6800,W_Nabellen offertes,START
175798,W_Nabellen offertes-COMPLETE,,2011/10/18 19:02:55.814,Variant 822,822,6800,W_Nabellen offertes,COMPLETE
175798,W_Nabellen offertes-START,11180,2011/10/24 18:56:56.466,Variant 822,822,6800,W_Nabellen offertes,START
175798,W_Nabellen offertes-COMPLETE,11180,2011/10/24 18:57:34.596,Variant 822,822,6800,W_Nabellen offertes,COMPLETE
175798,W_Nabellen offertes-START,11049,2011/10/25 14:57:49.305,Variant 822,822,6800,W_Nabellen offertes,START
175798,O_SENT_BACK-COMPLETE,11049,2011/10/25 14:59:30.036,Variant 822,822,6800,O_SENT_BACK,COMPLETE
175798,W_Valideren aanvraag-SCHEDULE,11049,2011/10/25 14:59:30.297,Variant 822,822,6800,W_Valideren aanvraag,SCHEDULE
175798,W_Nabellen offertes-COMPLETE,11049,2011/10/25 14:59:32.013,Variant 822,822,6800,W_Nabellen offertes,COMPLETE
175798,W_Valideren aanvraag-START,10629,2011/10/28 19:56:33.207,Variant 822,822,6800,W_Valideren aanvraag,START
175798,A_REGISTERED-COMPLETE,10629,2011/10/28 20:26:15.652,Variant 822,822,6800,A_REGISTERED,COMPLETE
175798,O_ACCEPTED-COMPLETE,10629,2011/10/28 20:26:15.652,Variant 822,822,6800,O_ACCEPTED,COMPLETE
175798,A_ACTIVATED-COMPLETE,10629,2011/10/28 20:26:15.652,Variant 822,822,6800,A_ACTIVATED,COMPLETE
175798,A_APPROVED-COMPLETE,10629,2011/10/28 20:26:15.652,Variant 822,822,6800,A_APPROVED,COMPLETE
175798,W_Valideren aanvraag-COMPLETE,10629,2011/10/28 20:26:23.040,Variant 822,822,6800,W_Valideren aanvraag,COMPLETE
175801,A_SUBMITTED-COMPLETE,112,2011/10/10 01:36:58.521,Variant 823,823,10000,A_SUBMITTED,COMPLETE
175801,A_PARTLYSUBMITTED-COMPLETE,112,2011/10/10 01:36:58.925,Variant 823,823,10000,A_PARTLYSUBMITTED,COMPLETE
175801,A_PREACCEPTED-COMPLETE,112,2011/10/10 01:37:34.549,Variant 823,823,10000,A_PREACCEPTED,COMPLETE
175801,W_Completeren aanvraag-SCHEDULE,112,2011/10/10 01:37:35.045,Variant 823,823,10000,W_Completeren aanvraag,SCHEDULE
175801,W_Completeren aanvraag-START,,2011/10/10 17:28:22.622,Variant 823,823,10000,W_Completeren aanvraag,START
175801,W_Completeren aanvraag-COMPLETE,,2011/10/10 17:30:29.942,Variant 823,823,10000,W_Completeren aanvraag,COMPLETE
175801,W_Completeren aanvraag-START,10889,2011/10/10 19:34:07.003,Variant 823,823,10000,W_Completeren aanvraag,START
175801,A_ACCEPTED-COMPLETE,10889,2011/10/10 19:41:37.164,Variant 823,823,10000,A_ACCEPTED,COMPLETE
175801,O_SELECTED-COMPLETE,10889,2011/10/10 19:45:49.406,Variant 823,823,10000,O_SELECTED,COMPLETE
175801,A_FINALIZED-COMPLETE,10889,2011/10/10 19:45:49.406,Variant 823,823,10000,A_FINALIZED,COMPLETE
175801,O_CREATED-COMPLETE,10889,2011/10/10 19:45:50.219,Variant 823,823,10000,O_CREATED,COMPLETE
175801,O_SENT-COMPLETE,10889,2011/10/10 19:45:50.263,Variant 823,823,10000,O_SENT,COMPLETE
175801,W_Nabellen offertes-SCHEDULE,10889,2011/10/10 19:45:50.481,Variant 823,823,10000,W_Nabellen offertes,SCHEDULE
175801,W_Completeren aanvraag-COMPLETE,10889,2011/10/10 19:45:52.023,Variant 823,823,10000,W_Completeren aanvraag,COMPLETE
175801,W_Nabellen offertes-START,10889,2011/10/10 19:46:09.164,Variant 823,823,10000,W_Nabellen offertes,START
175801,W_Nabellen offertes-COMPLETE,10889,2011/10/10 19:54:51.638,Variant 823,823,10000,W_Nabellen offertes,COMPLETE
175801,W_Nabellen offertes-START,10913,2011/10/17 18:04:59.933,Variant 823,823,10000,W_Nabellen offertes,START
175801,O_CANCELLED-COMPLETE,10913,2011/10/17 18:08:29.302,Variant 823,823,10000,O_CANCELLED,COMPLETE
175801,O_SELECTED-COMPLETE,10913,2011/10/17 18:08:29.302,Variant 823,823,10000,O_SELECTED,COMPLETE
175801,O_CREATED-COMPLETE,10913,2011/10/17 18:08:30.340,Variant 823,823,10000,O_CREATED,COMPLETE
175801,O_SENT-COMPLETE,10913,2011/10/17 18:08:30.369,Variant 823,823,10000,O_SENT,COMPLETE
175801,W_Nabellen offertes-SCHEDULE,10913,2011/10/17 18:08:30.494,Variant 823,823,10000,W_Nabellen offertes,SCHEDULE
175801,W_Nabellen offertes-COMPLETE,10913,2011/10/17 18:08:31.805,Variant 823,823,10000,W_Nabellen offertes,COMPLETE
175801,W_Nabellen offertes-START,,2011/10/19 20:17:07.699,Variant 823,823,10000,W_Nabellen offertes,START
175801,W_Nabellen offertes-COMPLETE,,2011/10/19 20:18:20.707,Variant 823,823,10000,W_Nabellen offertes,COMPLETE
175801,W_Nabellen offertes-START,,2011/10/25 15:42:28.946,Variant 823,823,10000,W_Nabellen offertes,START
175801,W_Nabellen offertes-COMPLETE,,2011/10/25 15:45:14.599,Variant 823,823,10000,W_Nabellen offertes,COMPLETE
175801,W_Nabellen offertes-START,11049,2011/10/25 16:30:50.721,Variant 823,823,10000,W_Nabellen offertes,START
175801,O_SENT_BACK-COMPLETE,11049,2011/10/25 16:32:33.582,Variant 823,823,10000,O_SENT_BACK,COMPLETE
175801,W_Valideren aanvraag-SCHEDULE,11049,2011/10/25 16:32:34.884,Variant 823,823,10000,W_Valideren aanvraag,SCHEDULE
175801,W_Nabellen offertes-COMPLETE,11049,2011/10/25 16:32:36.254,Variant 823,823,10000,W_Nabellen offertes,COMPLETE
