Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
182542,W_Nabellen offertes-COMPLETE,11181,2011/11/08 02:58:49.499,Variant 1481,1481,5000,W_Nabellen offertes,COMPLETE
182542,W_Nabellen offertes-START,11181,2011/11/08 02:59:00.531,Variant 1481,1481,5000,W_Nabellen offertes,START
182542,W_Nabellen offertes-COMPLETE,11181,2011/11/08 03:00:04.498,Variant 1481,1481,5000,W_Nabellen offertes,COMPLETE
182542,W_Nabellen offertes-START,11181,2011/11/16 02:52:24.277,Variant 1481,1481,5000,W_Nabellen offertes,START
182542,W_Nabellen offertes-COMPLETE,11181,2011/11/16 02:54:48.661,Variant 1481,1481,5000,W_Nabellen offertes,COMPLETE
182542,W_Nabellen offertes-START,11180,2011/11/24 23:12:53.707,Variant 1481,1481,5000,W_Nabellen offertes,START
182542,O_CANCELLED-COMPLETE,11180,2011/11/24 23:14:23.302,Variant 1481,1481,5000,O_CANCELLED,COMPLETE
182542,A_CANCELLED-COMPLETE,11180,2011/11/24 23:14:23.302,Variant 1481,1481,5000,A_CANCELLED,COMPLETE
182542,W_Nabellen offertes-COMPLETE,11180,2011/11/24 23:14:25.642,Variant 1481,1481,5000,W_Nabellen offertes,COMPLETE
182545,A_SUBMITTED-COMPLETE,112,2011/11/06 16:46:16.569,Variant 28,28,10000,A_SUBMITTED,COMPLETE
182545,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/06 16:46:16.892,Variant 28,28,10000,A_PARTLYSUBMITTED,COMPLETE
182545,A_PREACCEPTED-COMPLETE,112,2011/11/06 16:46:54.014,Variant 28,28,10000,A_PREACCEPTED,COMPLETE
182545,W_Completeren aanvraag-SCHEDULE,112,2011/11/06 16:46:54.518,Variant 28,28,10000,W_Completeren aanvraag,SCHEDULE
182545,W_Completeren aanvraag-START,,2011/11/07 17:44:05.483,Variant 28,28,10000,W_Completeren aanvraag,START
182545,W_Completeren aanvraag-COMPLETE,,2011/11/07 17:51:53.587,Variant 28,28,10000,W_Completeren aanvraag,COMPLETE
182545,W_Completeren aanvraag-START,11009,2011/11/14 15:24:24.465,Variant 28,28,10000,W_Completeren aanvraag,START
182545,W_Completeren aanvraag-COMPLETE,11009,2011/11/14 15:24:50.682,Variant 28,28,10000,W_Completeren aanvraag,COMPLETE
182545,W_Completeren aanvraag-START,10910,2011/11/14 18:44:31.265,Variant 28,28,10000,W_Completeren aanvraag,START
182545,W_Completeren aanvraag-COMPLETE,10910,2011/11/14 18:46:24.600,Variant 28,28,10000,W_Completeren aanvraag,COMPLETE
182545,W_Completeren aanvraag-START,11181,2011/11/15 00:13:39.121,Variant 28,28,10000,W_Completeren aanvraag,START
182545,W_Completeren aanvraag-COMPLETE,11181,2011/11/15 00:15:12.443,Variant 28,28,10000,W_Completeren aanvraag,COMPLETE
182545,W_Completeren aanvraag-START,11189,2011/11/16 01:08:52.572,Variant 28,28,10000,W_Completeren aanvraag,START
182545,W_Completeren aanvraag-COMPLETE,11189,2011/11/16 01:12:03.428,Variant 28,28,10000,W_Completeren aanvraag,COMPLETE
182545,W_Completeren aanvraag-START,10910,2011/11/16 21:26:44.770,Variant 28,28,10000,W_Completeren aanvraag,START
182545,W_Completeren aanvraag-COMPLETE,10910,2011/11/16 21:27:37.386,Variant 28,28,10000,W_Completeren aanvraag,COMPLETE
182545,W_Completeren aanvraag-START,11119,2011/11/17 02:05:54.199,Variant 28,28,10000,W_Completeren aanvraag,START
182545,W_Completeren aanvraag-COMPLETE,11119,2011/11/17 02:08:57.567,Variant 28,28,10000,W_Completeren aanvraag,COMPLETE
182545,W_Completeren aanvraag-START,11180,2011/11/18 01:47:23.071,Variant 28,28,10000,W_Completeren aanvraag,START
182545,W_Completeren aanvraag-COMPLETE,11180,2011/11/18 01:49:11.197,Variant 28,28,10000,W_Completeren aanvraag,COMPLETE
182545,W_Completeren aanvraag-START,11000,2011/11/19 17:09:43.270,Variant 28,28,10000,W_Completeren aanvraag,START
182545,W_Completeren aanvraag-COMPLETE,11000,2011/11/19 17:13:23.945,Variant 28,28,10000,W_Completeren aanvraag,COMPLETE
182545,W_Completeren aanvraag-START,10910,2011/12/06 16:20:36.614,Variant 28,28,10000,W_Completeren aanvraag,START
182545,W_Completeren aanvraag-COMPLETE,10910,2011/12/06 16:25:20.674,Variant 28,28,10000,W_Completeren aanvraag,COMPLETE
182545,W_Completeren aanvraag-COMPLETE,10910,2011/12/07 15:15:09.964,Variant 28,28,10000,W_Completeren aanvraag,COMPLETE
182545,A_CANCELLED-COMPLETE,112,2011/12/07 15:15:09.970,Variant 28,28,10000,A_CANCELLED,COMPLETE
182548,A_SUBMITTED-COMPLETE,112,2011/11/06 17:27:21.672,Variant 1482,1482,15000,A_SUBMITTED,COMPLETE
182548,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/06 17:27:22.168,Variant 1482,1482,15000,A_PARTLYSUBMITTED,COMPLETE
182548,W_Afhandelen leads-SCHEDULE,112,2011/11/06 17:27:37.085,Variant 1482,1482,15000,W_Afhandelen leads,SCHEDULE
182548,W_Afhandelen leads-START,10228,2011/11/07 18:53:19.789,Variant 1482,1482,15000,W_Afhandelen leads,START
182548,A_PREACCEPTED-COMPLETE,10228,2011/11/07 18:55:54.236,Variant 1482,1482,15000,A_PREACCEPTED,COMPLETE
182548,W_Completeren aanvraag-SCHEDULE,10228,2011/11/07 18:55:54.284,Variant 1482,1482,15000,W_Completeren aanvraag,SCHEDULE
182548,W_Afhandelen leads-COMPLETE,10228,2011/11/07 18:55:55.726,Variant 1482,1482,15000,W_Afhandelen leads,COMPLETE
182548,W_Completeren aanvraag-START,,2011/11/08 00:59:21.085,Variant 1482,1482,15000,W_Completeren aanvraag,START
182548,W_Completeren aanvraag-COMPLETE,,2011/11/08 01:00:33.766,Variant 1482,1482,15000,W_Completeren aanvraag,COMPLETE
