Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
190264,W_Nabellen offertes-START,11122,2011/12/01 02:54:20.064,Variant 320,320,25000,W_Nabellen offertes,START
190264,W_Nabellen offertes-COMPLETE,11122,2011/12/01 02:55:11.442,Variant 320,320,25000,W_Nabellen offertes,COMPLETE
190264,W_Nabellen offertes-START,10881,2011/12/08 01:29:42.586,Variant 320,320,25000,W_Nabellen offertes,START
190264,W_Nabellen offertes-COMPLETE,10881,2011/12/08 01:31:04.927,Variant 320,320,25000,W_Nabellen offertes,COMPLETE
190264,W_Nabellen offertes-START,10861,2011/12/08 23:54:16.580,Variant 320,320,25000,W_Nabellen offertes,START
190264,A_CANCELLED-COMPLETE,10861,2011/12/08 23:56:22.213,Variant 320,320,25000,A_CANCELLED,COMPLETE
190264,O_CANCELLED-COMPLETE,10861,2011/12/08 23:56:22.213,Variant 320,320,25000,O_CANCELLED,COMPLETE
190264,W_Nabellen offertes-COMPLETE,10861,2011/12/08 23:56:24.456,Variant 320,320,25000,W_Nabellen offertes,COMPLETE
190267,A_SUBMITTED-COMPLETE,112,2011/12/01 02:47:36.717,Variant 2,2,30000,A_SUBMITTED,COMPLETE
190267,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/01 02:47:36.872,Variant 2,2,30000,A_PARTLYSUBMITTED,COMPLETE
190267,W_Afhandelen leads-SCHEDULE,112,2011/12/01 02:47:49.343,Variant 2,2,30000,W_Afhandelen leads,SCHEDULE
190267,W_Afhandelen leads-START,10881,2011/12/01 02:59:18.141,Variant 2,2,30000,W_Afhandelen leads,START
190267,A_DECLINED-COMPLETE,10881,2011/12/01 03:00:21.010,Variant 2,2,30000,A_DECLINED,COMPLETE
190267,W_Afhandelen leads-COMPLETE,10881,2011/12/01 03:00:24.500,Variant 2,2,30000,W_Afhandelen leads,COMPLETE
190270,A_SUBMITTED-COMPLETE,112,2011/12/01 02:56:15.058,Variant 2,2,2000,A_SUBMITTED,COMPLETE
190270,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/01 02:56:15.231,Variant 2,2,2000,A_PARTLYSUBMITTED,COMPLETE
190270,W_Afhandelen leads-SCHEDULE,112,2011/12/01 02:56:52.090,Variant 2,2,2000,W_Afhandelen leads,SCHEDULE
190270,W_Afhandelen leads-START,10881,2011/12/01 02:58:51.442,Variant 2,2,2000,W_Afhandelen leads,START
190270,A_DECLINED-COMPLETE,10881,2011/12/01 02:59:12.797,Variant 2,2,2000,A_DECLINED,COMPLETE
190270,W_Afhandelen leads-COMPLETE,10881,2011/12/01 02:59:15.798,Variant 2,2,2000,W_Afhandelen leads,COMPLETE
190273,A_SUBMITTED-COMPLETE,112,2011/12/01 02:56:18.129,Variant 2068,2068,15000,A_SUBMITTED,COMPLETE
190273,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/01 02:56:18.238,Variant 2068,2068,15000,A_PARTLYSUBMITTED,COMPLETE
190273,A_PREACCEPTED-COMPLETE,112,2011/12/01 02:56:55.504,Variant 2068,2068,15000,A_PREACCEPTED,COMPLETE
190273,W_Completeren aanvraag-SCHEDULE,112,2011/12/01 02:56:55.830,Variant 2068,2068,15000,W_Completeren aanvraag,SCHEDULE
190273,W_Completeren aanvraag-START,11179,2011/12/01 15:54:10.677,Variant 2068,2068,15000,W_Completeren aanvraag,START
190273,W_Completeren aanvraag-COMPLETE,11179,2011/12/01 16:02:20.019,Variant 2068,2068,15000,W_Completeren aanvraag,COMPLETE
190273,W_Completeren aanvraag-START,11179,2011/12/01 22:00:48.595,Variant 2068,2068,15000,W_Completeren aanvraag,START
190273,W_Completeren aanvraag-COMPLETE,11179,2011/12/01 22:01:58.798,Variant 2068,2068,15000,W_Completeren aanvraag,COMPLETE
190273,W_Completeren aanvraag-START,10861,2011/12/01 23:41:23.455,Variant 2068,2068,15000,W_Completeren aanvraag,START
190273,W_Completeren aanvraag-COMPLETE,10861,2011/12/01 23:42:14.315,Variant 2068,2068,15000,W_Completeren aanvraag,COMPLETE
190273,W_Completeren aanvraag-START,10861,2011/12/02 02:46:59.042,Variant 2068,2068,15000,W_Completeren aanvraag,START
190273,W_Completeren aanvraag-COMPLETE,10861,2011/12/02 02:53:59.814,Variant 2068,2068,15000,W_Completeren aanvraag,COMPLETE
190273,W_Completeren aanvraag-START,10861,2011/12/02 02:54:05.442,Variant 2068,2068,15000,W_Completeren aanvraag,START
190273,W_Completeren aanvraag-COMPLETE,10861,2011/12/02 02:55:47.832,Variant 2068,2068,15000,W_Completeren aanvraag,COMPLETE
190273,W_Completeren aanvraag-START,10861,2011/12/02 03:02:57.325,Variant 2068,2068,15000,W_Completeren aanvraag,START
190273,W_Completeren aanvraag-COMPLETE,10861,2011/12/02 03:06:20.008,Variant 2068,2068,15000,W_Completeren aanvraag,COMPLETE
190273,W_Completeren aanvraag-START,10910,2011/12/02 16:22:38.733,Variant 2068,2068,15000,W_Completeren aanvraag,START
190273,A_ACCEPTED-COMPLETE,10910,2011/12/02 16:23:05.828,Variant 2068,2068,15000,A_ACCEPTED,COMPLETE
190273,O_SELECTED-COMPLETE,10910,2011/12/02 16:23:18.554,Variant 2068,2068,15000,O_SELECTED,COMPLETE
190273,A_FINALIZED-COMPLETE,10910,2011/12/02 16:23:18.555,Variant 2068,2068,15000,A_FINALIZED,COMPLETE
190273,O_CREATED-COMPLETE,10910,2011/12/02 16:23:19.920,Variant 2068,2068,15000,O_CREATED,COMPLETE
190273,O_SENT-COMPLETE,10910,2011/12/02 16:23:19.953,Variant 2068,2068,15000,O_SENT,COMPLETE
190273,W_Nabellen offertes-SCHEDULE,10910,2011/12/02 16:23:20.197,Variant 2068,2068,15000,W_Nabellen offertes,SCHEDULE
190273,W_Completeren aanvraag-COMPLETE,10910,2011/12/02 16:23:21.869,Variant 2068,2068,15000,W_Completeren aanvraag,COMPLETE
190273,W_Nabellen offertes-START,10910,2011/12/02 16:23:31.446,Variant 2068,2068,15000,W_Nabellen offertes,START
190273,O_CANCELLED-COMPLETE,10910,2011/12/02 16:23:59.903,Variant 2068,2068,15000,O_CANCELLED,COMPLETE
190273,O_SELECTED-COMPLETE,10910,2011/12/02 16:23:59.904,Variant 2068,2068,15000,O_SELECTED,COMPLETE
190273,O_CREATED-COMPLETE,10910,2011/12/02 16:24:01.989,Variant 2068,2068,15000,O_CREATED,COMPLETE
190273,O_SENT-COMPLETE,10910,2011/12/02 16:24:02.053,Variant 2068,2068,15000,O_SENT,COMPLETE
190273,W_Nabellen offertes-SCHEDULE,10910,2011/12/02 16:24:02.414,Variant 2068,2068,15000,W_Nabellen offertes,SCHEDULE
190273,W_Nabellen offertes-COMPLETE,10910,2011/12/02 16:24:03.726,Variant 2068,2068,15000,W_Nabellen offertes,COMPLETE
190273,W_Nabellen offertes-START,11003,2011/12/09 18:23:22.245,Variant 2068,2068,15000,W_Nabellen offertes,START
190273,W_Nabellen offertes-COMPLETE,11003,2011/12/09 18:27:01.968,Variant 2068,2068,15000,W_Nabellen offertes,COMPLETE
190273,W_Nabellen offertes-START,11003,2011/12/09 18:27:37.434,Variant 2068,2068,15000,W_Nabellen offertes,START
190273,W_Nabellen offertes-COMPLETE,11003,2011/12/09 18:28:01.418,Variant 2068,2068,15000,W_Nabellen offertes,COMPLETE
190273,W_Nabellen offertes-START,11003,2011/12/12 20:17:38.628,Variant 2068,2068,15000,W_Nabellen offertes,START
190273,W_Nabellen offertes-COMPLETE,11003,2011/12/12 20:17:54.457,Variant 2068,2068,15000,W_Nabellen offertes,COMPLETE
190273,W_Nabellen offertes-START,10789,2011/12/16 17:00:46.818,Variant 2068,2068,15000,W_Nabellen offertes,START
190273,O_SENT_BACK-COMPLETE,10789,2011/12/16 17:01:02.435,Variant 2068,2068,15000,O_SENT_BACK,COMPLETE
190273,W_Valideren aanvraag-SCHEDULE,10789,2011/12/16 17:01:02.585,Variant 2068,2068,15000,W_Valideren aanvraag,SCHEDULE
190273,W_Nabellen offertes-COMPLETE,10789,2011/12/16 17:01:03.717,Variant 2068,2068,15000,W_Nabellen offertes,COMPLETE
190273,W_Valideren aanvraag-START,10609,2011/12/20 13:43:51.091,Variant 2068,2068,15000,W_Valideren aanvraag,START
190273,A_DECLINED-COMPLETE,10609,2011/12/20 13:53:14.159,Variant 2068,2068,15000,A_DECLINED,COMPLETE
190273,O_DECLINED-COMPLETE,10609,2011/12/20 13:53:14.159,Variant 2068,2068,15000,O_DECLINED,COMPLETE
190273,W_Valideren aanvraag-COMPLETE,10609,2011/12/20 13:53:19.792,Variant 2068,2068,15000,W_Valideren aanvraag,COMPLETE
190276,A_SUBMITTED-COMPLETE,112,2011/12/01 02:59:41.116,Variant 2,2,10000,A_SUBMITTED,COMPLETE
190276,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/01 02:59:41.303,Variant 2,2,10000,A_PARTLYSUBMITTED,COMPLETE
190276,W_Afhandelen leads-SCHEDULE,112,2011/12/01 02:59:53.786,Variant 2,2,10000,W_Afhandelen leads,SCHEDULE
190276,W_Afhandelen leads-START,,2011/12/01 15:24:09.852,Variant 2,2,10000,W_Afhandelen leads,START
190276,A_DECLINED-COMPLETE,11120,2011/12/01 15:27:02.742,Variant 2,2,10000,A_DECLINED,COMPLETE
190276,W_Afhandelen leads-COMPLETE,,2011/12/01 15:27:06.539,Variant 2,2,10000,W_Afhandelen leads,COMPLETE
190279,A_SUBMITTED-COMPLETE,112,2011/12/01 03:14:21.389,Variant 2069,2069,20000,A_SUBMITTED,COMPLETE
190279,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/01 03:14:21.599,Variant 2069,2069,20000,A_PARTLYSUBMITTED,COMPLETE
190279,A_PREACCEPTED-COMPLETE,112,2011/12/01 03:14:56.377,Variant 2069,2069,20000,A_PREACCEPTED,COMPLETE
190279,W_Completeren aanvraag-SCHEDULE,112,2011/12/01 03:14:56.782,Variant 2069,2069,20000,W_Completeren aanvraag,SCHEDULE
190279,W_Completeren aanvraag-START,11179,2011/12/01 16:13:31.227,Variant 2069,2069,20000,W_Completeren aanvraag,START
190279,A_ACCEPTED-COMPLETE,11179,2011/12/01 16:21:08.256,Variant 2069,2069,20000,A_ACCEPTED,COMPLETE
190279,O_SELECTED-COMPLETE,11179,2011/12/01 16:32:32.952,Variant 2069,2069,20000,O_SELECTED,COMPLETE
190279,A_FINALIZED-COMPLETE,11179,2011/12/01 16:32:32.952,Variant 2069,2069,20000,A_FINALIZED,COMPLETE
190279,O_CREATED-COMPLETE,11179,2011/12/01 16:32:34.174,Variant 2069,2069,20000,O_CREATED,COMPLETE
190279,O_SENT-COMPLETE,11179,2011/12/01 16:32:34.207,Variant 2069,2069,20000,O_SENT,COMPLETE
190279,W_Nabellen offertes-SCHEDULE,11179,2011/12/01 16:32:34.424,Variant 2069,2069,20000,W_Nabellen offertes,SCHEDULE
190279,W_Completeren aanvraag-COMPLETE,11179,2011/12/01 16:32:36.398,Variant 2069,2069,20000,W_Completeren aanvraag,COMPLETE
190279,W_Nabellen offertes-START,11179,2011/12/01 16:32:50.181,Variant 2069,2069,20000,W_Nabellen offertes,START
190279,O_CANCELLED-COMPLETE,11179,2011/12/01 16:33:36.433,Variant 2069,2069,20000,O_CANCELLED,COMPLETE
190279,O_SELECTED-COMPLETE,11179,2011/12/01 16:33:36.433,Variant 2069,2069,20000,O_SELECTED,COMPLETE
190279,O_CREATED-COMPLETE,11179,2011/12/01 16:33:37.689,Variant 2069,2069,20000,O_CREATED,COMPLETE
190279,O_SENT-COMPLETE,11179,2011/12/01 16:33:37.721,Variant 2069,2069,20000,O_SENT,COMPLETE
190279,W_Nabellen offertes-SCHEDULE,11179,2011/12/01 16:33:37.956,Variant 2069,2069,20000,W_Nabellen offertes,SCHEDULE
190279,W_Nabellen offertes-COMPLETE,11179,2011/12/01 16:33:39.729,Variant 2069,2069,20000,W_Nabellen offertes,COMPLETE
190279,W_Nabellen offertes-START,11179,2011/12/01 16:34:03.762,Variant 2069,2069,20000,W_Nabellen offertes,START
190279,W_Nabellen offertes-COMPLETE,11179,2011/12/01 16:36:58.324,Variant 2069,2069,20000,W_Nabellen offertes,COMPLETE
190279,W_Nabellen offertes-START,11049,2011/12/06 17:15:18.573,Variant 2069,2069,20000,W_Nabellen offertes,START
190279,O_SENT_BACK-COMPLETE,11049,2011/12/06 17:18:04.543,Variant 2069,2069,20000,O_SENT_BACK,COMPLETE
190279,W_Valideren aanvraag-SCHEDULE,11049,2011/12/06 17:18:05.032,Variant 2069,2069,20000,W_Valideren aanvraag,SCHEDULE
190279,W_Nabellen offertes-COMPLETE,11049,2011/12/06 17:18:07.034,Variant 2069,2069,20000,W_Nabellen offertes,COMPLETE
190279,W_Valideren aanvraag-START,10910,2011/12/06 18:12:56.710,Variant 2069,2069,20000,W_Valideren aanvraag,START
190279,W_Valideren aanvraag-COMPLETE,10910,2011/12/06 18:16:09.334,Variant 2069,2069,20000,W_Valideren aanvraag,COMPLETE
190279,W_Valideren aanvraag-START,10609,2011/12/06 19:58:29.498,Variant 2069,2069,20000,W_Valideren aanvraag,START
190279,W_Valideren aanvraag-COMPLETE,10609,2011/12/06 19:58:39.375,Variant 2069,2069,20000,W_Valideren aanvraag,COMPLETE
190279,W_Valideren aanvraag-START,10972,2011/12/06 20:40:43.575,Variant 2069,2069,20000,W_Valideren aanvraag,START
190279,O_DECLINED-COMPLETE,10972,2011/12/06 21:02:02.539,Variant 2069,2069,20000,O_DECLINED,COMPLETE
190279,A_DECLINED-COMPLETE,10972,2011/12/06 21:02:02.539,Variant 2069,2069,20000,A_DECLINED,COMPLETE
190279,W_Valideren aanvraag-COMPLETE,10972,2011/12/06 21:02:06.895,Variant 2069,2069,20000,W_Valideren aanvraag,COMPLETE
190282,A_SUBMITTED-COMPLETE,112,2011/12/01 03:19:52.015,Variant 2,2,15000,A_SUBMITTED,COMPLETE
190282,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/01 03:19:52.184,Variant 2,2,15000,A_PARTLYSUBMITTED,COMPLETE
190282,W_Afhandelen leads-SCHEDULE,112,2011/12/01 03:20:01.473,Variant 2,2,15000,W_Afhandelen leads,SCHEDULE
190282,W_Afhandelen leads-START,,2011/12/01 15:27:11.132,Variant 2,2,15000,W_Afhandelen leads,START
190282,A_DECLINED-COMPLETE,11120,2011/12/01 15:32:05.681,Variant 2,2,15000,A_DECLINED,COMPLETE
190282,W_Afhandelen leads-COMPLETE,,2011/12/01 15:32:09.035,Variant 2,2,15000,W_Afhandelen leads,COMPLETE
190285,A_SUBMITTED-COMPLETE,112,2011/12/01 03:29:43.438,Variant 2070,2070,25000,A_SUBMITTED,COMPLETE
190285,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/01 03:29:43.680,Variant 2070,2070,25000,A_PARTLYSUBMITTED,COMPLETE
190285,W_Afhandelen leads-SCHEDULE,112,2011/12/01 03:29:59.631,Variant 2070,2070,25000,W_Afhandelen leads,SCHEDULE
190285,W_Afhandelen leads-START,,2011/12/01 15:34:32.149,Variant 2070,2070,25000,W_Afhandelen leads,START
190285,W_Afhandelen leads-COMPLETE,,2011/12/01 21:29:07.283,Variant 2070,2070,25000,W_Afhandelen leads,COMPLETE
190285,W_Afhandelen leads-START,10929,2011/12/01 22:00:01.104,Variant 2070,2070,25000,W_Afhandelen leads,START
190285,W_Afhandelen leads-COMPLETE,10929,2011/12/02 12:15:06.535,Variant 2070,2070,25000,W_Afhandelen leads,COMPLETE
190285,W_Afhandelen leads-START,10910,2011/12/02 15:26:51.572,Variant 2070,2070,25000,W_Afhandelen leads,START
190285,A_PREACCEPTED-COMPLETE,10910,2011/12/02 15:28:03.732,Variant 2070,2070,25000,A_PREACCEPTED,COMPLETE
190285,W_Completeren aanvraag-SCHEDULE,10910,2011/12/02 15:28:03.884,Variant 2070,2070,25000,W_Completeren aanvraag,SCHEDULE
