Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
180364,A_CANCELLED-COMPLETE,10982,2011/11/01 01:14:37.857,Variant 85,85,25000,A_CANCELLED,COMPLETE
180364,W_Completeren aanvraag-COMPLETE,10982,2011/11/01 01:14:39.556,Variant 85,85,25000,W_Completeren aanvraag,COMPLETE
180367,A_SUBMITTED-COMPLETE,112,2011/10/28 01:15:40.154,Variant 1259,1259,8000,A_SUBMITTED,COMPLETE
180367,A_PARTLYSUBMITTED-COMPLETE,112,2011/10/28 01:15:40.626,Variant 1259,1259,8000,A_PARTLYSUBMITTED,COMPLETE
180367,A_PREACCEPTED-COMPLETE,112,2011/10/28 01:16:17.246,Variant 1259,1259,8000,A_PREACCEPTED,COMPLETE
180367,W_Completeren aanvraag-SCHEDULE,112,2011/10/28 01:16:23.130,Variant 1259,1259,8000,W_Completeren aanvraag,SCHEDULE
180367,W_Completeren aanvraag-START,11122,2011/10/28 01:17:09.664,Variant 1259,1259,8000,W_Completeren aanvraag,START
180367,A_ACCEPTED-COMPLETE,11122,2011/10/28 01:20:53.291,Variant 1259,1259,8000,A_ACCEPTED,COMPLETE
180367,O_SELECTED-COMPLETE,11122,2011/10/28 01:23:30.131,Variant 1259,1259,8000,O_SELECTED,COMPLETE
180367,A_FINALIZED-COMPLETE,11122,2011/10/28 01:23:30.131,Variant 1259,1259,8000,A_FINALIZED,COMPLETE
180367,O_CREATED-COMPLETE,11122,2011/10/28 01:23:31.330,Variant 1259,1259,8000,O_CREATED,COMPLETE
180367,O_SENT-COMPLETE,11122,2011/10/28 01:23:31.362,Variant 1259,1259,8000,O_SENT,COMPLETE
180367,W_Nabellen offertes-SCHEDULE,11122,2011/10/28 01:23:31.586,Variant 1259,1259,8000,W_Nabellen offertes,SCHEDULE
180367,W_Completeren aanvraag-COMPLETE,11122,2011/10/28 01:23:32.829,Variant 1259,1259,8000,W_Completeren aanvraag,COMPLETE
180367,W_Nabellen offertes-START,11122,2011/10/28 01:25:37.741,Variant 1259,1259,8000,W_Nabellen offertes,START
180367,W_Nabellen offertes-COMPLETE,11122,2011/10/28 01:28:58.426,Variant 1259,1259,8000,W_Nabellen offertes,COMPLETE
180367,W_Nabellen offertes-START,,2011/11/04 02:06:45.297,Variant 1259,1259,8000,W_Nabellen offertes,START
180367,W_Nabellen offertes-COMPLETE,,2011/11/04 02:36:07.577,Variant 1259,1259,8000,W_Nabellen offertes,COMPLETE
180367,W_Nabellen offertes-START,10789,2011/11/04 18:13:09.118,Variant 1259,1259,8000,W_Nabellen offertes,START
180367,O_SENT_BACK-COMPLETE,10789,2011/11/04 18:13:34.030,Variant 1259,1259,8000,O_SENT_BACK,COMPLETE
180367,W_Valideren aanvraag-SCHEDULE,10789,2011/11/04 18:13:34.311,Variant 1259,1259,8000,W_Valideren aanvraag,SCHEDULE
180367,W_Nabellen offertes-COMPLETE,10789,2011/11/04 18:13:35.593,Variant 1259,1259,8000,W_Nabellen offertes,COMPLETE
180367,W_Valideren aanvraag-START,10138,2011/11/08 19:56:44.327,Variant 1259,1259,8000,W_Valideren aanvraag,START
180367,O_ACCEPTED-COMPLETE,10138,2011/11/08 20:17:20.502,Variant 1259,1259,8000,O_ACCEPTED,COMPLETE
180367,A_REGISTERED-COMPLETE,10138,2011/11/08 20:17:20.503,Variant 1259,1259,8000,A_REGISTERED,COMPLETE
180367,A_ACTIVATED-COMPLETE,10138,2011/11/08 20:17:20.503,Variant 1259,1259,8000,A_ACTIVATED,COMPLETE
180367,A_APPROVED-COMPLETE,10138,2011/11/08 20:17:20.503,Variant 1259,1259,8000,A_APPROVED,COMPLETE
180367,W_Valideren aanvraag-COMPLETE,10138,2011/11/08 20:17:29.001,Variant 1259,1259,8000,W_Valideren aanvraag,COMPLETE
180370,A_SUBMITTED-COMPLETE,112,2011/10/28 01:16:13.155,Variant 366,366,7000,A_SUBMITTED,COMPLETE
180370,A_PARTLYSUBMITTED-COMPLETE,112,2011/10/28 01:16:13.429,Variant 366,366,7000,A_PARTLYSUBMITTED,COMPLETE
180370,A_PREACCEPTED-COMPLETE,112,2011/10/28 01:16:46.426,Variant 366,366,7000,A_PREACCEPTED,COMPLETE
180370,W_Completeren aanvraag-SCHEDULE,112,2011/10/28 01:16:47.141,Variant 366,366,7000,W_Completeren aanvraag,SCHEDULE
180370,W_Completeren aanvraag-START,,2011/10/28 01:29:10.605,Variant 366,366,7000,W_Completeren aanvraag,START
180370,A_ACCEPTED-COMPLETE,11200,2011/10/28 01:42:22.567,Variant 366,366,7000,A_ACCEPTED,COMPLETE
180370,O_SELECTED-COMPLETE,11200,2011/10/28 01:46:12.122,Variant 366,366,7000,O_SELECTED,COMPLETE
180370,A_FINALIZED-COMPLETE,11200,2011/10/28 01:46:12.122,Variant 366,366,7000,A_FINALIZED,COMPLETE
180370,O_CREATED-COMPLETE,11200,2011/10/28 01:46:13.485,Variant 366,366,7000,O_CREATED,COMPLETE
180370,O_SENT-COMPLETE,11200,2011/10/28 01:46:13.534,Variant 366,366,7000,O_SENT,COMPLETE
180370,W_Nabellen offertes-SCHEDULE,,2011/10/28 01:46:14.420,Variant 366,366,7000,W_Nabellen offertes,SCHEDULE
180370,W_Completeren aanvraag-COMPLETE,,2011/10/28 01:46:15.662,Variant 366,366,7000,W_Completeren aanvraag,COMPLETE
180370,W_Nabellen offertes-START,,2011/10/28 01:46:35.158,Variant 366,366,7000,W_Nabellen offertes,START
180370,W_Nabellen offertes-COMPLETE,,2011/10/28 01:48:39.663,Variant 366,366,7000,W_Nabellen offertes,COMPLETE
180370,W_Nabellen offertes-START,10899,2011/11/01 17:56:26.098,Variant 366,366,7000,W_Nabellen offertes,START
180370,O_SENT_BACK-COMPLETE,10899,2011/11/01 17:57:41.088,Variant 366,366,7000,O_SENT_BACK,COMPLETE
180370,W_Valideren aanvraag-SCHEDULE,10899,2011/11/01 17:57:41.493,Variant 366,366,7000,W_Valideren aanvraag,SCHEDULE
180370,W_Nabellen offertes-COMPLETE,10899,2011/11/01 17:57:42.468,Variant 366,366,7000,W_Nabellen offertes,COMPLETE
180370,W_Valideren aanvraag-START,11169,2011/11/01 21:51:15.796,Variant 366,366,7000,W_Valideren aanvraag,START
180370,W_Valideren aanvraag-COMPLETE,11169,2011/11/01 21:51:22.275,Variant 366,366,7000,W_Valideren aanvraag,COMPLETE
180370,W_Valideren aanvraag-START,10609,2011/11/03 18:13:55.592,Variant 366,366,7000,W_Valideren aanvraag,START
180370,O_DECLINED-COMPLETE,10609,2011/11/03 18:35:49.488,Variant 366,366,7000,O_DECLINED,COMPLETE
180370,A_DECLINED-COMPLETE,10609,2011/11/03 18:35:49.488,Variant 366,366,7000,A_DECLINED,COMPLETE
180370,W_Valideren aanvraag-COMPLETE,10609,2011/11/03 18:35:52.905,Variant 366,366,7000,W_Valideren aanvraag,COMPLETE
180373,A_SUBMITTED-COMPLETE,112,2011/10/28 01:16:13.985,Variant 1260,1260,31000,A_SUBMITTED,COMPLETE
180373,A_PARTLYSUBMITTED-COMPLETE,112,2011/10/28 01:16:20.636,Variant 1260,1260,31000,A_PARTLYSUBMITTED,COMPLETE
