Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
196903,W_Valideren aanvraag-COMPLETE,11289,2012/01/12 22:36:51.154,Variant 2703,2703,13000,W_Valideren aanvraag,COMPLETE
196903,W_Nabellen incomplete dossiers-START,11289,2012/01/12 22:37:13.968,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,START
196903,W_Nabellen incomplete dossiers-COMPLETE,11289,2012/01/12 22:38:53.398,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,COMPLETE
196903,W_Nabellen incomplete dossiers-START,11289,2012/01/12 22:39:00.184,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,START
196903,W_Nabellen incomplete dossiers-COMPLETE,11289,2012/01/12 22:40:15.856,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,COMPLETE
196903,W_Nabellen incomplete dossiers-START,10138,2012/01/12 22:47:45.159,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,START
196903,W_Nabellen incomplete dossiers-COMPLETE,10138,2012/01/12 22:54:22.996,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,COMPLETE
196903,W_Nabellen incomplete dossiers-START,10982,2012/01/13 00:26:33.343,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,START
196903,W_Nabellen incomplete dossiers-COMPLETE,10982,2012/01/13 00:27:37.295,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,COMPLETE
196903,W_Nabellen incomplete dossiers-START,10982,2012/01/13 00:53:13.353,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,START
196903,W_Nabellen incomplete dossiers-COMPLETE,10982,2012/01/13 00:57:41.380,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,COMPLETE
196903,W_Nabellen incomplete dossiers-START,10982,2012/01/13 01:01:34.171,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,START
196903,W_Nabellen incomplete dossiers-COMPLETE,10982,2012/01/13 01:06:43.358,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,COMPLETE
196903,W_Nabellen incomplete dossiers-START,10982,2012/01/13 01:08:17.267,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,START
196903,W_Nabellen incomplete dossiers-COMPLETE,10982,2012/01/13 01:11:25.147,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,COMPLETE
196903,W_Nabellen incomplete dossiers-START,10910,2012/01/16 16:21:32.915,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,START
196903,W_Nabellen incomplete dossiers-COMPLETE,10910,2012/01/16 16:29:17.169,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,COMPLETE
196903,W_Nabellen incomplete dossiers-START,11259,2012/01/16 22:52:17.329,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,START
196903,W_Nabellen incomplete dossiers-COMPLETE,11259,2012/01/16 22:52:39.584,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,COMPLETE
196903,W_Nabellen incomplete dossiers-START,10910,2012/01/17 16:20:18.326,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,START
196903,W_Nabellen incomplete dossiers-COMPLETE,10910,2012/01/17 16:20:29.160,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,COMPLETE
196903,W_Nabellen incomplete dossiers-START,10881,2012/01/18 15:57:44.431,Variant 2703,2703,13000,W_Nabellen incomplete dossiers,START
196903,O_CANCELLED-COMPLETE,10881,2012/01/18 16:01:00.825,Variant 2703,2703,13000,O_CANCELLED,COMPLETE
196903,O_SELECTED-COMPLETE,10881,2012/01/18 16:01:00.825,Variant 2703,2703,13000,O_SELECTED,COMPLETE
196903,O_CREATED-COMPLETE,10881,2012/01/18 16:01:02.252,Variant 2703,2703,13000,O_CREATED,COMPLETE
