Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
185003,W_Completeren aanvraag-SCHEDULE,,2011/11/14 15:52:38.266,Variant 1682,1682,7500,W_Completeren aanvraag,SCHEDULE
185003,W_Afhandelen leads-COMPLETE,,2011/11/14 15:52:39.432,Variant 1682,1682,7500,W_Afhandelen leads,COMPLETE
185003,W_Completeren aanvraag-START,10910,2011/11/14 20:44:08.637,Variant 1682,1682,7500,W_Completeren aanvraag,START
185003,W_Completeren aanvraag-COMPLETE,10910,2011/11/14 20:48:01.378,Variant 1682,1682,7500,W_Completeren aanvraag,COMPLETE
185003,W_Completeren aanvraag-START,10910,2011/11/14 20:48:21.342,Variant 1682,1682,7500,W_Completeren aanvraag,START
185003,A_ACCEPTED-COMPLETE,10910,2011/11/14 20:49:46.754,Variant 1682,1682,7500,A_ACCEPTED,COMPLETE
185003,O_SELECTED-COMPLETE,10910,2011/11/14 20:49:59.778,Variant 1682,1682,7500,O_SELECTED,COMPLETE
185003,A_FINALIZED-COMPLETE,10910,2011/11/14 20:49:59.778,Variant 1682,1682,7500,A_FINALIZED,COMPLETE
185003,O_CREATED-COMPLETE,10910,2011/11/14 20:50:00.928,Variant 1682,1682,7500,O_CREATED,COMPLETE
185003,O_SENT-COMPLETE,10910,2011/11/14 20:50:00.967,Variant 1682,1682,7500,O_SENT,COMPLETE
185003,W_Nabellen offertes-SCHEDULE,10910,2011/11/14 20:50:01.121,Variant 1682,1682,7500,W_Nabellen offertes,SCHEDULE
185003,W_Completeren aanvraag-COMPLETE,10910,2011/11/14 20:50:03.628,Variant 1682,1682,7500,W_Completeren aanvraag,COMPLETE
185003,W_Nabellen offertes-START,,2011/11/21 22:01:18.378,Variant 1682,1682,7500,W_Nabellen offertes,START
185003,W_Nabellen offertes-COMPLETE,,2011/11/21 22:04:34.909,Variant 1682,1682,7500,W_Nabellen offertes,COMPLETE
185003,W_Nabellen offertes-START,,2011/11/24 00:45:52.324,Variant 1682,1682,7500,W_Nabellen offertes,START
185003,W_Nabellen offertes-COMPLETE,,2011/11/24 00:48:10.732,Variant 1682,1682,7500,W_Nabellen offertes,COMPLETE
185003,W_Nabellen offertes-START,11203,2011/11/25 23:22:54.902,Variant 1682,1682,7500,W_Nabellen offertes,START
185003,W_Nabellen offertes-COMPLETE,11203,2011/11/25 23:28:08.673,Variant 1682,1682,7500,W_Nabellen offertes,COMPLETE
185003,W_Nabellen offertes-START,,2011/11/30 02:58:51.860,Variant 1682,1682,7500,W_Nabellen offertes,START
185003,W_Nabellen offertes-COMPLETE,,2011/11/30 02:59:23.067,Variant 1682,1682,7500,W_Nabellen offertes,COMPLETE
