Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
205742,W_Nabellen incomplete dossiers-START,11180,2012/02/15 02:42:38.134,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,START
205742,W_Nabellen incomplete dossiers-COMPLETE,11180,2012/02/15 02:43:38.353,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,COMPLETE
205742,W_Nabellen incomplete dossiers-START,11122,2012/02/15 02:43:41.235,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,START
205742,W_Nabellen incomplete dossiers-COMPLETE,11122,2012/02/15 02:43:50.469,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,COMPLETE
205742,W_Nabellen incomplete dossiers-START,11180,2012/02/15 02:55:35.524,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,START
205742,W_Nabellen incomplete dossiers-COMPLETE,11180,2012/02/15 02:57:40.652,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,COMPLETE
205742,W_Nabellen incomplete dossiers-START,11169,2012/02/15 16:29:07.872,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,START
205742,W_Nabellen incomplete dossiers-COMPLETE,11169,2012/02/15 16:40:19.354,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,COMPLETE
205742,W_Nabellen incomplete dossiers-START,11000,2012/02/15 17:19:55.740,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,START
205742,O_CANCELLED-COMPLETE,11000,2012/02/15 17:25:03.556,Variant 3556,3556,9000,O_CANCELLED,COMPLETE
205742,O_SELECTED-COMPLETE,11000,2012/02/15 17:25:03.556,Variant 3556,3556,9000,O_SELECTED,COMPLETE
205742,O_CREATED-COMPLETE,11000,2012/02/15 17:25:51.127,Variant 3556,3556,9000,O_CREATED,COMPLETE
205742,O_SENT-COMPLETE,11000,2012/02/15 17:25:51.167,Variant 3556,3556,9000,O_SENT,COMPLETE
205742,W_Nabellen incomplete dossiers-SCHEDULE,11000,2012/02/15 17:25:51.243,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,SCHEDULE
205742,W_Nabellen incomplete dossiers-COMPLETE,11000,2012/02/15 17:25:53.717,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,COMPLETE
205742,W_Nabellen incomplete dossiers-START,11000,2012/02/15 17:26:09.510,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,START
205742,O_CANCELLED-COMPLETE,11000,2012/02/15 17:27:38.386,Variant 3556,3556,9000,O_CANCELLED,COMPLETE
205742,O_SELECTED-COMPLETE,11000,2012/02/15 17:27:38.386,Variant 3556,3556,9000,O_SELECTED,COMPLETE
205742,O_CREATED-COMPLETE,11000,2012/02/15 17:27:39.937,Variant 3556,3556,9000,O_CREATED,COMPLETE
205742,O_SENT-COMPLETE,11000,2012/02/15 17:27:39.997,Variant 3556,3556,9000,O_SENT,COMPLETE
205742,W_Nabellen incomplete dossiers-SCHEDULE,11000,2012/02/15 17:27:40.106,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,SCHEDULE
205742,W_Nabellen incomplete dossiers-COMPLETE,11000,2012/02/15 17:27:42.328,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,COMPLETE
205742,W_Nabellen incomplete dossiers-START,11000,2012/02/15 17:28:26.229,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,START
205742,W_Nabellen incomplete dossiers-COMPLETE,11000,2012/02/15 17:32:23.079,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,COMPLETE
205742,W_Nabellen incomplete dossiers-START,10809,2012/02/16 22:16:35.148,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,START
205742,W_Nabellen incomplete dossiers-COMPLETE,10809,2012/02/16 22:19:13.377,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,COMPLETE
205742,W_Nabellen incomplete dossiers-START,11259,2012/02/17 21:10:32.722,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,START
205742,O_SENT_BACK-COMPLETE,11259,2012/02/17 21:17:00.806,Variant 3556,3556,9000,O_SENT_BACK,COMPLETE
205742,W_Valideren aanvraag-SCHEDULE,11259,2012/02/17 21:17:01.125,Variant 3556,3556,9000,W_Valideren aanvraag,SCHEDULE
205742,W_Nabellen incomplete dossiers-COMPLETE,11259,2012/02/17 21:17:02.672,Variant 3556,3556,9000,W_Nabellen incomplete dossiers,COMPLETE
