Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
192497,O_SELECTED-COMPLETE,10971,2011/12/10 21:14:41.704,Variant 2280,2280,25000,O_SELECTED,COMPLETE
192497,A_FINALIZED-COMPLETE,10971,2011/12/10 21:14:41.704,Variant 2280,2280,25000,A_FINALIZED,COMPLETE
192497,O_CREATED-COMPLETE,10971,2011/12/10 21:14:43.023,Variant 2280,2280,25000,O_CREATED,COMPLETE
192497,O_SENT-COMPLETE,10971,2011/12/10 21:14:43.051,Variant 2280,2280,25000,O_SENT,COMPLETE
192497,W_Nabellen offertes-SCHEDULE,,2011/12/10 21:14:43.145,Variant 2280,2280,25000,W_Nabellen offertes,SCHEDULE
192497,W_Completeren aanvraag-COMPLETE,,2011/12/10 21:14:44.182,Variant 2280,2280,25000,W_Completeren aanvraag,COMPLETE
192497,W_Nabellen offertes-START,,2011/12/10 21:14:56.822,Variant 2280,2280,25000,W_Nabellen offertes,START
192497,W_Nabellen offertes-COMPLETE,,2011/12/10 21:15:44.738,Variant 2280,2280,25000,W_Nabellen offertes,COMPLETE
192497,W_Nabellen offertes-START,10929,2011/12/17 18:20:37.338,Variant 2280,2280,25000,W_Nabellen offertes,START
192497,W_Nabellen offertes-COMPLETE,10929,2011/12/17 18:24:50.769,Variant 2280,2280,25000,W_Nabellen offertes,COMPLETE
192497,W_Nabellen offertes-START,10913,2011/12/17 22:17:42.697,Variant 2280,2280,25000,W_Nabellen offertes,START
192497,W_Nabellen offertes-COMPLETE,10913,2011/12/17 22:23:51.230,Variant 2280,2280,25000,W_Nabellen offertes,COMPLETE
192497,W_Nabellen offertes-START,11259,2011/12/22 15:42:35.219,Variant 2280,2280,25000,W_Nabellen offertes,START
192497,O_SENT_BACK-COMPLETE,11259,2011/12/22 15:43:03.701,Variant 2280,2280,25000,O_SENT_BACK,COMPLETE
192497,W_Valideren aanvraag-SCHEDULE,11259,2011/12/22 15:43:03.853,Variant 2280,2280,25000,W_Valideren aanvraag,SCHEDULE
192497,W_Nabellen offertes-COMPLETE,11259,2011/12/22 15:43:05.622,Variant 2280,2280,25000,W_Nabellen offertes,COMPLETE
192497,W_Valideren aanvraag-START,10629,2011/12/22 19:37:19.438,Variant 2280,2280,25000,W_Valideren aanvraag,START
192497,W_Nabellen incomplete dossiers-SCHEDULE,10629,2011/12/22 20:24:45.559,Variant 2280,2280,25000,W_Nabellen incomplete dossiers,SCHEDULE
192497,W_Valideren aanvraag-COMPLETE,10629,2011/12/22 20:24:47.107,Variant 2280,2280,25000,W_Valideren aanvraag,COMPLETE
192497,W_Nabellen incomplete dossiers-START,11000,2011/12/22 20:53:47.662,Variant 2280,2280,25000,W_Nabellen incomplete dossiers,START
192497,W_Nabellen incomplete dossiers-COMPLETE,11000,2011/12/22 20:53:49.188,Variant 2280,2280,25000,W_Nabellen incomplete dossiers,COMPLETE
192497,W_Nabellen incomplete dossiers-START,11000,2011/12/22 20:57:20.110,Variant 2280,2280,25000,W_Nabellen incomplete dossiers,START
192497,W_Nabellen incomplete dossiers-COMPLETE,11000,2011/12/22 20:57:21.508,Variant 2280,2280,25000,W_Nabellen incomplete dossiers,COMPLETE
192497,W_Nabellen incomplete dossiers-START,11000,2011/12/22 20:57:41.806,Variant 2280,2280,25000,W_Nabellen incomplete dossiers,START
192497,W_Nabellen incomplete dossiers-COMPLETE,11000,2011/12/22 21:09:27.500,Variant 2280,2280,25000,W_Nabellen incomplete dossiers,COMPLETE
192497,W_Nabellen incomplete dossiers-START,10789,2011/12/23 17:12:47.022,Variant 2280,2280,25000,W_Nabellen incomplete dossiers,START
192497,W_Valideren aanvraag-SCHEDULE,10789,2011/12/23 17:13:27.763,Variant 2280,2280,25000,W_Valideren aanvraag,SCHEDULE
192497,W_Nabellen incomplete dossiers-COMPLETE,10789,2011/12/23 17:13:29.241,Variant 2280,2280,25000,W_Nabellen incomplete dossiers,COMPLETE
192497,W_Valideren aanvraag-START,10972,2011/12/23 17:45:12.262,Variant 2280,2280,25000,W_Valideren aanvraag,START
192497,W_Valideren aanvraag-COMPLETE,10972,2011/12/23 17:46:04.652,Variant 2280,2280,25000,W_Valideren aanvraag,COMPLETE
192497,W_Valideren aanvraag-START,10972,2011/12/23 17:48:29.046,Variant 2280,2280,25000,W_Valideren aanvraag,START
192497,O_ACCEPTED-COMPLETE,10972,2011/12/23 18:17:38.535,Variant 2280,2280,25000,O_ACCEPTED,COMPLETE
192497,A_REGISTERED-COMPLETE,10972,2011/12/23 18:17:38.536,Variant 2280,2280,25000,A_REGISTERED,COMPLETE
192497,A_APPROVED-COMPLETE,10972,2011/12/23 18:17:38.536,Variant 2280,2280,25000,A_APPROVED,COMPLETE
192497,A_ACTIVATED-COMPLETE,10972,2011/12/23 18:17:38.536,Variant 2280,2280,25000,A_ACTIVATED,COMPLETE
192497,W_Valideren aanvraag-COMPLETE,10972,2011/12/23 18:17:45.878,Variant 2280,2280,25000,W_Valideren aanvraag,COMPLETE
192500,A_SUBMITTED-COMPLETE,112,2011/12/10 05:13:44.442,Variant 5,5,50000,A_SUBMITTED,COMPLETE
192500,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/10 05:13:44.554,Variant 5,5,50000,A_PARTLYSUBMITTED,COMPLETE
192500,A_PREACCEPTED-COMPLETE,112,2011/12/10 05:14:20.736,Variant 5,5,50000,A_PREACCEPTED,COMPLETE
192500,W_Completeren aanvraag-SCHEDULE,112,2011/12/10 05:14:21.158,Variant 5,5,50000,W_Completeren aanvraag,SCHEDULE
192500,W_Completeren aanvraag-START,10912,2011/12/10 16:34:04.687,Variant 5,5,50000,W_Completeren aanvraag,START
192500,A_DECLINED-COMPLETE,10912,2011/12/10 16:38:04.520,Variant 5,5,50000,A_DECLINED,COMPLETE
192500,W_Completeren aanvraag-COMPLETE,10912,2011/12/10 16:38:08.202,Variant 5,5,50000,W_Completeren aanvraag,COMPLETE
192503,A_SUBMITTED-COMPLETE,112,2011/12/10 05:56:19.650,Variant 2,2,800,A_SUBMITTED,COMPLETE
192503,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/10 05:56:19.878,Variant 2,2,800,A_PARTLYSUBMITTED,COMPLETE
192503,W_Afhandelen leads-SCHEDULE,112,2011/12/10 05:57:06.136,Variant 2,2,800,W_Afhandelen leads,SCHEDULE
192503,W_Afhandelen leads-START,10912,2011/12/10 16:06:39.069,Variant 2,2,800,W_Afhandelen leads,START
192503,A_DECLINED-COMPLETE,10912,2011/12/10 16:08:08.125,Variant 2,2,800,A_DECLINED,COMPLETE
192503,W_Afhandelen leads-COMPLETE,10912,2011/12/10 16:08:12.164,Variant 2,2,800,W_Afhandelen leads,COMPLETE
192506,A_SUBMITTED-COMPLETE,112,2011/12/10 09:32:49.295,Variant 1,1,350,A_SUBMITTED,COMPLETE
