Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
173688,A_SUBMITTED-COMPLETE,112,2011/10/01 05:38:44.546,Variant 613,613,20000,A_SUBMITTED,COMPLETE
173688,A_PARTLYSUBMITTED-COMPLETE,112,2011/10/01 05:38:44.880,Variant 613,613,20000,A_PARTLYSUBMITTED,COMPLETE
173688,A_PREACCEPTED-COMPLETE,112,2011/10/01 05:39:37.906,Variant 613,613,20000,A_PREACCEPTED,COMPLETE
173688,W_Completeren aanvraag-SCHEDULE,112,2011/10/01 05:39:38.875,Variant 613,613,20000,W_Completeren aanvraag,SCHEDULE
173688,W_Completeren aanvraag-START,,2011/10/01 16:36:46.437,Variant 613,613,20000,W_Completeren aanvraag,START
173688,A_ACCEPTED-COMPLETE,10862,2011/10/01 16:42:43.308,Variant 613,613,20000,A_ACCEPTED,COMPLETE
173688,O_SELECTED-COMPLETE,10862,2011/10/01 16:45:09.243,Variant 613,613,20000,O_SELECTED,COMPLETE
173688,A_FINALIZED-COMPLETE,10862,2011/10/01 16:45:09.243,Variant 613,613,20000,A_FINALIZED,COMPLETE
173688,O_CREATED-COMPLETE,10862,2011/10/01 16:45:11.197,Variant 613,613,20000,O_CREATED,COMPLETE
173688,O_SENT-COMPLETE,10862,2011/10/01 16:45:11.380,Variant 613,613,20000,O_SENT,COMPLETE
173688,W_Nabellen offertes-SCHEDULE,,2011/10/01 16:45:11.554,Variant 613,613,20000,W_Nabellen offertes,SCHEDULE
173688,W_Completeren aanvraag-COMPLETE,,2011/10/01 16:45:13.917,Variant 613,613,20000,W_Completeren aanvraag,COMPLETE
173688,W_Nabellen offertes-START,,2011/10/01 17:15:41.290,Variant 613,613,20000,W_Nabellen offertes,START
173688,W_Nabellen offertes-COMPLETE,,2011/10/01 17:17:08.924,Variant 613,613,20000,W_Nabellen offertes,COMPLETE
173688,W_Nabellen offertes-START,10913,2011/10/08 21:26:57.720,Variant 613,613,20000,W_Nabellen offertes,START
173688,W_Nabellen offertes-COMPLETE,10913,2011/10/08 21:32:00.886,Variant 613,613,20000,W_Nabellen offertes,COMPLETE
173688,W_Nabellen offertes-START,11049,2011/10/10 16:32:22.495,Variant 613,613,20000,W_Nabellen offertes,START
173688,O_SENT_BACK-COMPLETE,11049,2011/10/10 16:33:03.668,Variant 613,613,20000,O_SENT_BACK,COMPLETE
173688,W_Valideren aanvraag-SCHEDULE,11049,2011/10/10 16:33:04.560,Variant 613,613,20000,W_Valideren aanvraag,SCHEDULE
173688,W_Nabellen offertes-COMPLETE,11049,2011/10/10 16:33:05.791,Variant 613,613,20000,W_Nabellen offertes,COMPLETE
173688,W_Valideren aanvraag-START,10629,2011/10/13 15:05:26.925,Variant 613,613,20000,W_Valideren aanvraag,START
