Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
199014,A_SUBMITTED-COMPLETE,112,2012/01/08 21:13:02.168,Variant 2909,2909,15000,A_SUBMITTED,COMPLETE
199014,A_PARTLYSUBMITTED-COMPLETE,112,2012/01/08 21:13:02.797,Variant 2909,2909,15000,A_PARTLYSUBMITTED,COMPLETE
199014,A_PREACCEPTED-COMPLETE,112,2012/01/08 21:13:38.305,Variant 2909,2909,15000,A_PREACCEPTED,COMPLETE
199014,W_Completeren aanvraag-SCHEDULE,112,2012/01/08 21:13:39.095,Variant 2909,2909,15000,W_Completeren aanvraag,SCHEDULE
199014,W_Completeren aanvraag-START,11179,2012/01/09 15:51:56.925,Variant 2909,2909,15000,W_Completeren aanvraag,START
199014,A_ACCEPTED-COMPLETE,11179,2012/01/09 16:02:40.374,Variant 2909,2909,15000,A_ACCEPTED,COMPLETE
199014,O_SELECTED-COMPLETE,11179,2012/01/09 16:05:35.300,Variant 2909,2909,15000,O_SELECTED,COMPLETE
199014,A_FINALIZED-COMPLETE,11179,2012/01/09 16:05:35.300,Variant 2909,2909,15000,A_FINALIZED,COMPLETE
199014,O_CREATED-COMPLETE,11179,2012/01/09 16:05:36.473,Variant 2909,2909,15000,O_CREATED,COMPLETE
199014,O_SENT-COMPLETE,11179,2012/01/09 16:05:36.505,Variant 2909,2909,15000,O_SENT,COMPLETE
199014,W_Nabellen offertes-SCHEDULE,11179,2012/01/09 16:05:36.640,Variant 2909,2909,15000,W_Nabellen offertes,SCHEDULE
199014,W_Completeren aanvraag-COMPLETE,11179,2012/01/09 16:05:38.567,Variant 2909,2909,15000,W_Completeren aanvraag,COMPLETE
199014,W_Nabellen offertes-START,11179,2012/01/09 16:05:49.363,Variant 2909,2909,15000,W_Nabellen offertes,START
199014,W_Nabellen offertes-COMPLETE,11179,2012/01/09 16:06:16.261,Variant 2909,2909,15000,W_Nabellen offertes,COMPLETE
199014,W_Nabellen offertes-START,11201,2012/01/17 21:13:57.817,Variant 2909,2909,15000,W_Nabellen offertes,START
199014,W_Nabellen offertes-COMPLETE,11201,2012/01/17 21:16:10.677,Variant 2909,2909,15000,W_Nabellen offertes,COMPLETE
199014,W_Nabellen offertes-START,11201,2012/01/19 00:35:24.274,Variant 2909,2909,15000,W_Nabellen offertes,START
199014,W_Nabellen offertes-COMPLETE,11201,2012/01/19 00:37:09.012,Variant 2909,2909,15000,W_Nabellen offertes,COMPLETE
199014,W_Nabellen offertes-START,11181,2012/01/27 20:47:28.046,Variant 2909,2909,15000,W_Nabellen offertes,START
199014,W_Nabellen offertes-COMPLETE,11181,2012/01/27 20:48:26.874,Variant 2909,2909,15000,W_Nabellen offertes,COMPLETE
199014,W_Nabellen offertes-START,10909,2012/01/30 19:14:02.790,Variant 2909,2909,15000,W_Nabellen offertes,START
199014,W_Nabellen offertes-COMPLETE,10909,2012/01/30 19:14:28.213,Variant 2909,2909,15000,W_Nabellen offertes,COMPLETE
199014,W_Nabellen offertes-START,11259,2012/01/31 17:25:41.231,Variant 2909,2909,15000,W_Nabellen offertes,START
199014,W_Nabellen offertes-COMPLETE,11259,2012/01/31 17:31:26.701,Variant 2909,2909,15000,W_Nabellen offertes,COMPLETE
199014,W_Nabellen offertes-START,10889,2012/01/31 20:31:51.053,Variant 2909,2909,15000,W_Nabellen offertes,START
199014,W_Nabellen offertes-COMPLETE,10889,2012/01/31 20:32:12.347,Variant 2909,2909,15000,W_Nabellen offertes,COMPLETE
199014,W_Nabellen offertes-START,11259,2012/01/31 22:30:12.935,Variant 2909,2909,15000,W_Nabellen offertes,START
199014,O_SENT_BACK-COMPLETE,11259,2012/01/31 22:30:25.719,Variant 2909,2909,15000,O_SENT_BACK,COMPLETE
199014,W_Valideren aanvraag-SCHEDULE,11259,2012/01/31 22:30:25.858,Variant 2909,2909,15000,W_Valideren aanvraag,SCHEDULE
199014,W_Nabellen offertes-COMPLETE,11259,2012/01/31 22:30:26.880,Variant 2909,2909,15000,W_Nabellen offertes,COMPLETE
199014,W_Valideren aanvraag-START,11289,2012/02/06 15:36:06.897,Variant 2909,2909,15000,W_Valideren aanvraag,START
199014,W_Nabellen incomplete dossiers-SCHEDULE,11289,2012/02/06 16:22:41.234,Variant 2909,2909,15000,W_Nabellen incomplete dossiers,SCHEDULE
