Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
213082,O_CREATED-COMPLETE,10982,2012/02/27 19:56:11.048,Variant 4242,4242,25000,O_CREATED,COMPLETE
213082,O_SENT-COMPLETE,10982,2012/02/27 19:56:11.105,Variant 4242,4242,25000,O_SENT,COMPLETE
213082,W_Nabellen offertes-SCHEDULE,10982,2012/02/27 19:56:11.336,Variant 4242,4242,25000,W_Nabellen offertes,SCHEDULE
213082,W_Completeren aanvraag-COMPLETE,10982,2012/02/27 19:56:13.933,Variant 4242,4242,25000,W_Completeren aanvraag,COMPLETE
213082,W_Nabellen offertes-START,10982,2012/02/27 19:56:30.090,Variant 4242,4242,25000,W_Nabellen offertes,START
213082,W_Nabellen offertes-COMPLETE,10982,2012/02/27 19:57:02.096,Variant 4242,4242,25000,W_Nabellen offertes,COMPLETE
213082,W_Nabellen offertes-START,11300,2012/03/07 22:53:46.282,Variant 4242,4242,25000,W_Nabellen offertes,START
213082,W_Nabellen offertes-COMPLETE,11300,2012/03/07 22:54:12.978,Variant 4242,4242,25000,W_Nabellen offertes,COMPLETE
213082,W_Nabellen offertes-START,10913,2012/03/08 02:38:34.141,Variant 4242,4242,25000,W_Nabellen offertes,START
213082,W_Nabellen offertes-COMPLETE,10913,2012/03/08 02:45:07.897,Variant 4242,4242,25000,W_Nabellen offertes,COMPLETE
213082,W_Nabellen offertes-START,11003,2012/03/08 22:11:51.613,Variant 4242,4242,25000,W_Nabellen offertes,START
213082,W_Nabellen offertes-COMPLETE,11003,2012/03/08 22:23:27.313,Variant 4242,4242,25000,W_Nabellen offertes,COMPLETE
213082,W_Nabellen offertes-START,11003,2012/03/08 22:23:38.250,Variant 4242,4242,25000,W_Nabellen offertes,START
213082,W_Nabellen offertes-COMPLETE,11003,2012/03/08 22:29:28.113,Variant 4242,4242,25000,W_Nabellen offertes,COMPLETE
213082,W_Nabellen offertes-START,11003,2012/03/08 22:44:45.711,Variant 4242,4242,25000,W_Nabellen offertes,START
213082,W_Nabellen offertes-COMPLETE,11003,2012/03/08 22:46:15.608,Variant 4242,4242,25000,W_Nabellen offertes,COMPLETE
213082,W_Nabellen offertes-START,10933,2012/03/09 02:55:59.197,Variant 4242,4242,25000,W_Nabellen offertes,START
213082,W_Nabellen offertes-COMPLETE,10933,2012/03/09 02:56:23.962,Variant 4242,4242,25000,W_Nabellen offertes,COMPLETE
213082,W_Nabellen offertes-START,11302,2012/03/10 02:37:49.273,Variant 4242,4242,25000,W_Nabellen offertes,START
213082,W_Nabellen offertes-COMPLETE,11302,2012/03/10 02:38:05.983,Variant 4242,4242,25000,W_Nabellen offertes,COMPLETE
213082,W_Nabellen offertes-START,11122,2012/03/10 02:40:24.835,Variant 4242,4242,25000,W_Nabellen offertes,START
