Case ID,Activity,Complete Timestamp,Variant,Variant index
Packaging,284747741790213,2018/01/05 14:11:00.000,Variant 8,8
Packaging,345701917655044,2018/01/05 14:11:00.000,Variant 8,8
Packaging,112961934852101,2018/01/05 14:11:00.000,Variant 8,8
Packaging,243765163851788,2018/01/05 14:11:00.000,Variant 8,8
Packaging,229523052298244,2018/01/05 14:11:00.000,Variant 8,8
Packaging,180092273688582,2018/01/05 14:11:00.000,Variant 8,8
Packaging,180087978721286,2018/01/05 14:11:00.000,Variant 8,8
Packaging,345697622687749,2018/01/05 14:11:00.000,Variant 8,8
Packaging,345646083080196,2018/01/05 14:11:00.000,Variant 8,8
Packaging,331202108063748,2018/01/05 14:11:00.000,Variant 8,8
Packaging,407931698806788,2018/01/05 14:11:00.000,Variant 8,8
Packaging,229518757330948,2018/01/05 14:11:00.000,Variant 8,8
Packaging,331206403031044,2018/01/05 14:11:00.000,Variant 8,8
Packaging,265231410397189,2018/01/05 14:11:00.000,Variant 8,8
Packaging,210547886784518,2018/01/05 14:11:00.000,Variant 8,8
Packaging,330562157936646,2018/01/05 14:11:00.000,Variant 8,8
Packaging,260068859707397,2018/01/05 14:11:00.000,Variant 8,8
Packaging,392714629677060,2018/01/05 14:11:00.000,Variant 8,8
Packaging,229510167396356,2018/01/05 14:11:00.000,Variant 8,8
Packaging,389459044466692,2018/01/05 14:11:00.000,Variant 8,8
Packaging,240032837271561,2018/01/05 14:11:00.000,Variant 8,8
Packaging,252711580729348,2018/01/05 14:11:00.000,Variant 8,8
Packaging,231468672483333,2018/01/05 14:11:00.000,Variant 8,8
Packaging,265235705364485,2018/01/05 14:11:00.000,Variant 8,8
Packaging,210543591817220,2018/01/05 14:11:00.000,Variant 8,8
Packaging,397086906384389,2018/01/05 14:11:00.000,Variant 8,8
Packaging,210539296849927,2018/01/05 14:11:00.000,Variant 8,8
Packaging,250967824007173,2018/01/05 14:11:00.000,Variant 8,8
Packaging,445340863954949,2018/01/05 14:11:00.000,Variant 8,8
Packaging,265240000331781,2018/01/05 14:11:00.000,Variant 8,8
Packaging,296146584993797,2018/01/05 14:11:00.000,Variant 8,8
Packaging,240037132238857,2018/01/05 14:11:00.000,Variant 8,8
Packaging,274212187013124,2018/01/05 14:11:00.000,Variant 8,8
Packaging,388591461072900,2018/01/05 14:11:00.000,Variant 8,8
Packaging,252346508509189,2018/01/05 14:11:00.000,Variant 8,8
Packaging,259450384416775,2018/01/05 14:11:00.000,Variant 8,8
Packaging,121865402056712,2018/01/05 14:11:00.000,Variant 8,8
Packaging,231472967450628,2018/01/05 14:11:00.000,Variant 8,8
Packaging,193346542764037,2018/01/05 14:11:00.000,Variant 8,8
Packaging,287895952818180,2018/01/05 14:11:00.000,Variant 8,8
Packaging,252350803476484,2018/01/05 14:11:00.000,Variant 8,8
Packaging,397082611417093,2018/01/05 14:11:00.000,Variant 8,8
Packaging,210419037765638,2018/01/05 14:11:00.000,Variant 8,8
Packaging,278713312739333,2018/01/05 14:11:00.000,Variant 8,8
Packaging,231477262417935,2018/01/05 14:11:00.000,Variant 8,8
Packaging,263620797661188,2018/01/05 14:11:00.000,Variant 8,8
Packaging,292113610702856,2018/01/05 14:11:00.000,Variant 8,8
Packaging,389446159564804,2018/01/05 14:11:00.000,Variant 8,8
Packaging,96288871809036,2018/01/05 14:11:00.000,Variant 8,8
Packaging,263616502693895,2018/01/05 14:11:00.000,Variant 8,8
Packaging,263607912759300,2018/01/05 14:11:00.000,Variant 8,8
Packaging,263603617792004,2018/01/05 14:11:00.000,Variant 8,8
Packaging,263599322824710,2018/01/05 14:11:00.000,Variant 8,8
Packaging,260073154674695,2018/01/05 14:11:00.000,Variant 8,8
Packaging,348957502865415,2018/01/05 14:11:00.000,Variant 8,8
Packaging,121758027874309,2018/01/05 14:11:00.000,Variant 8,8
Packaging,243778048753672,2018/01/05 14:11:00.000,Variant 8,8
Packaging,287891657850884,2018/01/05 14:11:00.000,Variant 8,8
Packaging,240045722173454,2018/01/05 14:11:00.000,Variant 8,8
Packaging,389476224335876,2018/01/05 14:11:00.000,Variant 8,8
Packaging,178606215004165,2018/01/05 14:11:00.000,Variant 8,8
Packaging,178601920036872,2018/01/05 14:11:00.000,Variant 8,8
Packaging,178580445200389,2018/01/05 14:11:00.000,Variant 8,8
Packaging,374130306187269,2018/01/05 14:11:00.000,Variant 8,8
Packaging,390670225244164,2018/01/05 14:11:00.000,Variant 8,8
Packaging,148382530142218,2018/01/05 14:11:00.000,Variant 8,8
Packaging,374134601154565,2018/01/05 14:11:00.000,Variant 8,8
Packaging,348987567636484,2018/01/05 14:11:00.000,Variant 8,8
Packaging,348991862603780,2018/01/05 14:11:00.000,Variant 8,8
Packaging,390674520211460,2018/01/05 14:11:00.000,Variant 8,8
Packaging,374160370958341,2018/01/05 14:11:00.000,Variant 8,8
Packaging,374164665925637,2018/01/05 14:11:00.000,Variant 8,8
Packaging,374168960892933,2018/01/05 14:11:00.000,Variant 8,8
Packaging,397078316449802,2018/01/05 14:11:00.000,Variant 8,8
Packaging,374173255860229,2018/01/05 14:11:00.000,Variant 8,8
Packaging,411419212251140,2018/01/05 14:11:00.000,Variant 8,8
Packaging,300518861701125,2018/01/05 14:11:00.000,Variant 8,8
Packaging,374177550827525,2018/01/05 14:11:00.000,Variant 8,8
Packaging,209083302936583,2018/01/05 14:11:00.000,Variant 8,8
Packaging,209079007969288,2018/01/05 14:11:00.000,Variant 8,8
Packaging,358226042290180,2018/01/05 14:11:00.000,Variant 8,8
Packaging,358213157388293,2018/01/05 14:11:00.000,Variant 8,8
Packaging,328784041476102,2018/01/05 14:11:00.000,Variant 8,8
Packaging,390678815178756,2018/01/05 14:11:00.000,Variant 8,8
Packaging,257212706455557,2018/01/05 14:11:00.000,Variant 8,8
Packaging,257217001422853,2018/01/05 14:11:00.000,Variant 8,8
Packaging,275685360795652,2018/01/05 14:11:00.000,Variant 8,8
Packaging,239676354985988,2018/01/05 14:11:00.000,Variant 8,8
Packaging,397069726515205,2018/01/05 14:11:00.000,Variant 8,8
Packaging,394466976333829,2018/01/05 14:11:00.000,Variant 8,8
Packaging,328762566639620,2018/01/05 14:11:00.000,Variant 8,8
Packaging,328758271672325,2018/01/05 14:11:00.000,Variant 8,8
Packaging,335007449088005,2018/01/05 14:11:00.000,Variant 8,8
Packaging,237554641141765,2018/01/05 14:11:00.000,Variant 8,8
Packaging,10892037062662,2018/01/05 14:11:00.000,Variant 8,8
Packaging,392710334709764,2018/01/05 14:11:00.000,Variant 8,8
Packaging,239680649953284,2018/01/05 14:11:00.000,Variant 8,8
Packaging,213227946377220,2018/01/05 14:11:00.000,Variant 8,8
Packaging,397065431547909,2018/01/05 14:11:00.000,Variant 8,8
Packaging,397061136580613,2018/01/05 14:11:00.000,Variant 8,8
Packaging,239684944920580,2018/01/05 14:11:00.000,Variant 8,8
Packaging,213099097358341,2018/01/05 14:11:00.000,Variant 8,8
Packaging,397056841613317,2018/01/05 14:11:00.000,Variant 8,8
Packaging,304362857431045,2018/01/05 14:11:00.000,Variant 8,8
Packaging,278803507052551,2018/01/05 14:11:00.000,Variant 8,8
Packaging,389441864597508,2018/01/05 14:11:00.000,Variant 8,8
Packaging,239689239887876,2018/01/05 14:11:00.000,Variant 8,8
Packaging,309907660210181,2018/01/05 14:11:00.000,Variant 8,8
Packaging,304358562463749,2018/01/05 14:11:00.000,Variant 8,8
Packaging,239693534855172,2018/01/05 14:11:00.000,Variant 8,8
Packaging,271111220625413,2018/01/05 14:11:00.000,Variant 8,8
Packaging,304341382594564,2018/01/05 14:11:00.000,Variant 8,8
Packaging,354734233878535,2018/01/05 14:11:00.000,Variant 8,8
