Case ID,Activity,Complete Timestamp,Variant,Variant index
Packaging,1056948501872640,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056944206905344,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1057313574092800,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056939911938048,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1054564795023360,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056935616970752,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056931322003456,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056927027036160,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056922732068864,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056918437101568,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1057309279125504,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056914142134272,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1057304984158208,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056909847166976,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1057300689190912,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056905552199680,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056901257232384,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056896962265088,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1054204017770496,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1055544047566848,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056888372330496,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056884077363200,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1054586269859840,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1054590564827136,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056866897494016,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1054594859794432,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056858307559424,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056845422657536,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1054612039663616,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056836832722944,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056832537755648,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056828242788352,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056823947821056,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056033673838592,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056819652853760,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056806767951872,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056802472984576,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056798178017280,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1055505392861184,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1055501097893888,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056772408213504,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056768113246208,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056763818278912,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056759523311616,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056755228344320,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056750933377024,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1056746638409728,2018/01/14 00:00:00.000,Variant 8,8
Packaging,1055471033122816,2018/01/14 00:00:00.000,Variant 8,8
