Case ID,Activity,Complete Timestamp,Variant,Variant index
Sales,110750026694661,2018/01/05 15:48:00.000,Variant 1,1
Sales,110745731727365,2018/01/05 15:48:00.000,Variant 1,1
Sales,110741436760069,2018/01/05 15:48:00.000,Variant 1,1
Sales,110659832381444,2018/01/05 15:48:00.000,Variant 1,1
Sales,110655537414148,2018/01/05 15:48:00.000,Variant 1,1
Sales,174096499343366,2018/01/05 15:48:00.000,Variant 1,1
Sales,174105089277958,2018/01/05 15:48:00.000,Variant 1,1
Sales,174109384245253,2018/01/05 15:48:00.000,Variant 1,1
Sales,174113679212549,2018/01/05 15:48:00.000,Variant 1,1
Sales,174122269147141,2018/01/05 15:48:00.000,Variant 1,1
Sales,174126564114437,2018/01/05 15:48:00.000,Variant 1,1
Sales,174130859081733,2018/01/05 15:48:00.000,Variant 1,1
Sales,174139449016325,2018/01/05 15:48:00.000,Variant 1,1
Sales,174143743983622,2018/01/05 15:48:00.000,Variant 1,1
Sales,174148038950918,2018/01/05 15:48:00.000,Variant 1,1
Sales,174152333918213,2018/01/05 15:48:00.000,Variant 1,1
Sales,174160923852806,2018/01/05 15:48:00.000,Variant 1,1
Sales,52647709114372,2018/01/05 15:48:00.000,Variant 1,1
Sales,161108518240263,2018/01/05 15:48:00.000,Variant 1,1
Sales,161099928305669,2018/01/05 15:48:00.000,Variant 1,1
Sales,161091338371079,2018/01/05 15:48:00.000,Variant 1,1
Sales,161087043403782,2018/01/05 15:48:00.000,Variant 1,1
Sales,161078453469190,2018/01/05 15:48:00.000,Variant 1,1
Sales,161069863534598,2018/01/05 15:48:00.000,Variant 1,1
Sales,161065568567301,2018/01/05 15:48:00.000,Variant 1,1
Sales,161061273600005,2018/01/05 15:48:00.000,Variant 1,1
Sales,161056978632709,2018/01/05 15:48:00.000,Variant 1,1
Sales,161052683665413,2018/01/05 15:48:00.000,Variant 1,1
Sales,82347407966213,2018/01/05 15:48:00.000,Variant 1,1
Sales,82351702933510,2018/01/05 15:48:00.000,Variant 1,1
Sales,82355997900805,2018/01/05 15:48:00.000,Variant 1,1
Sales,82360292868100,2018/01/05 15:48:00.000,Variant 1,1
Sales,82364587835396,2018/01/05 15:48:00.000,Variant 1,1
Sales,243932667576324,2018/01/05 15:48:00.000,Variant 1,1
Sales,84494891614212,2018/01/05 15:48:00.000,Variant 1,1
Sales,84503481548804,2018/01/05 15:48:00.000,Variant 1,1
Sales,84529251352582,2018/01/05 15:48:00.000,Variant 1,1
Sales,84533546319878,2018/01/05 15:48:00.000,Variant 1,1
Sales,84537841287174,2018/01/05 15:48:00.000,Variant 1,1
Sales,84542136254470,2018/01/05 15:48:00.000,Variant 1,1
Sales,84546431221766,2018/01/05 15:48:00.000,Variant 1,1
Sales,84550726189062,2018/01/05 15:48:00.000,Variant 1,1
Sales,84555021156358,2018/01/05 15:48:00.000,Variant 1,1
Sales,84559316123653,2018/01/05 15:48:00.000,Variant 1,1
Sales,84563611090950,2018/01/05 15:48:00.000,Variant 1,1
Sales,84567906058249,2018/01/05 15:48:00.000,Variant 1,1
Sales,84572201025542,2018/01/05 15:48:00.000,Variant 1,1
Sales,84576495992838,2018/01/05 15:48:00.000,Variant 1,1
Sales,84580790960134,2018/01/05 15:48:00.000,Variant 1,1
