Case ID,Activity,Complete Timestamp,Variant,Variant index
Trading & End Products,156345399509000,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,251508989886465,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,237155209183233,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,393509198626818,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,476346232864770,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,476350527832066,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,476354822799362,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,372257700446212,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,410006168010754,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,410010462978050,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,264754669027330,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,414193761124354,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,268203527766018,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,419107203710978,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,419111498678274,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,419115793645570,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,419120088612866,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,419124383580162,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,419128678547458,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,378274949627906,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,419132973514754,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,419137268482050,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,419141563449346,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,378403798646790,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,459999587336195,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,459995292368899,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,459862148382723,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,459763364134913,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,459741889298433,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,459449831522306,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,459445536555010,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469873717149697,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469869422182401,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469865127215105,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469860832247809,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469856537280513,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469852242313217,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469847947345921,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469843652378625,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469839357411329,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469835062444033,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469830767476737,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469826472509441,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469822177542145,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469813587607553,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469809292640257,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469804997672961,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469800702705665,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469796407738369,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469792112771073,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469787817803777,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469783522836481,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469779227869185,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469774932901889,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469770637934593,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469766342967297,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,469757753032705,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,353415678918657,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,353407088984065,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,353402794016769,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,353398499049473,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,353394204082177,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,429075822804994,2018/01/30 23:59:00.000,Variant 2,2
Trading & End Products,429634168553474,2018/01/30 23:59:00.000,Variant 2,2
