Case ID,Activity,Complete Timestamp,Variant,Variant index
Sales,1069979432648704,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070005202452480,2018/01/19 20:39:00.000,Variant 1,1
Sales,1069988022583296,2018/01/19 20:39:00.000,Variant 1,1
Sales,1069966547746816,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070009497419776,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070013792387072,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070018087354368,2018/01/19 20:39:00.000,Variant 1,1
Sales,1069962252779520,2018/01/19 20:39:00.000,Variant 1,1
Sales,1069992317550592,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070022382321664,2018/01/19 20:39:00.000,Variant 1,1
Sales,1069996612517888,2018/01/19 20:39:00.000,Variant 1,1
Sales,1069945072910336,2018/01/19 20:39:00.000,Variant 1,1
Sales,1069975137681408,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070026677288960,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070030972256256,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070035267223552,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070039562190848,2018/01/19 20:39:00.000,Variant 1,1
Sales,1069970842714112,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070043857158144,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070048152125440,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070052447092736,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070056742060032,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070061037027328,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070065331994624,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070069626961920,2018/01/19 20:39:00.000,Variant 1,1
Sales,1070073921929216,2018/01/19 20:39:00.000,Variant 1,1
Sales,114521007980546,2018/01/19 21:40:00.000,Variant 1,1
Sales,114525302947842,2018/01/19 21:40:00.000,Variant 1,1
Sales,114529597915138,2018/01/19 21:40:00.000,Variant 1,1
Sales,114542482817026,2018/01/19 21:40:00.000,Variant 1,1
Sales,114533892882434,2018/01/19 21:40:00.000,Variant 1,1
Sales,114546777784322,2018/01/19 21:40:00.000,Variant 1,1
Sales,114538187849730,2018/01/19 21:40:00.000,Variant 1,1
Sales,190597763694595,2018/01/19 21:45:00.000,Variant 1,1
Sales,229411383148545,2018/01/19 21:55:00.000,Variant 1,1
Sales,245367186653184,2018/01/19 22:30:00.000,Variant 1,1
Sales,245440201097216,2018/01/19 22:30:00.000,Variant 1,1
Sales,245431611162624,2018/01/19 22:30:00.000,Variant 1,1
Sales,245392956456960,2018/01/19 22:30:00.000,Variant 1,1
Sales,245362891685888,2018/01/19 22:30:00.000,Variant 1,1
Sales,245427316195328,2018/01/19 22:30:00.000,Variant 1,1
Sales,245414431293440,2018/01/19 22:30:00.000,Variant 1,1
Sales,245371481620480,2018/01/19 22:30:00.000,Variant 1,1
Sales,245444496064512,2018/01/19 22:30:00.000,Variant 1,1
Sales,245397251424256,2018/01/19 22:30:00.000,Variant 1,1
Sales,245375776587776,2018/01/19 22:30:00.000,Variant 1,1
Sales,245380071555072,2018/01/19 22:30:00.000,Variant 1,1
Sales,245410136326144,2018/01/19 22:30:00.000,Variant 1,1
Sales,245418726260736,2018/01/19 22:30:00.000,Variant 1,1
Sales,245384366522368,2018/01/19 22:30:00.000,Variant 1,1
Sales,245423021228032,2018/01/19 22:30:00.000,Variant 1,1
Sales,245405841358848,2018/01/19 22:30:00.000,Variant 1,1
Sales,245435906129920,2018/01/19 22:30:00.000,Variant 1,1
Sales,245388661489664,2018/01/19 22:30:00.000,Variant 1,1
Sales,245401546391552,2018/01/19 22:30:00.000,Variant 1,1
Sales,245461675933696,2018/01/19 22:40:00.000,Variant 1,1
Sales,245457380966400,2018/01/19 22:40:00.000,Variant 1,1
Sales,245465970900992,2018/01/19 22:40:00.000,Variant 1,1
Sales,636028821962753,2018/01/19 22:44:00.000,Variant 1,1
Sales,245478855802880,2018/01/19 22:46:00.000,Variant 1,1
Sales,245483150770176,2018/01/19 22:46:00.000,Variant 1,1
Sales,496893356408835,2018/01/19 23:29:00.000,Variant 1,1
Sales,1054002154307587,2018/01/19 23:50:00.000,Variant 1,1
Sales,1053997859340291,2018/01/19 23:50:00.000,Variant 1,1
Sales,1053993564372995,2018/01/19 23:50:00.000,Variant 1,1
Sales,942749616439303,2018/01/19 23:51:00.000,Variant 1,1
Sales,1057738775855108,2018/01/19 23:53:00.000,Variant 1,1
Sales,1054259852345347,2018/01/19 23:53:00.000,Variant 1,1
Sales,1045081507233797,2018/01/19 23:53:00.000,Variant 1,1
Sales,1054246967443460,2018/01/19 23:53:00.000,Variant 1,1
Sales,1054277032214531,2018/01/19 23:54:00.000,Variant 1,1
Sales,1054255557378051,2018/01/19 23:54:00.000,Variant 1,1
Sales,1054285622149123,2018/01/19 23:54:00.000,Variant 1,1
Sales,1054246967443461,2018/01/19 23:54:00.000,Variant 1,1
Sales,1054294212083715,2018/01/19 23:54:00.000,Variant 1,1
Sales,1054298507051010,2018/01/19 23:54:00.000,Variant 1,1
Sales,1054251262410755,2018/01/19 23:54:00.000,Variant 1,1
Sales,1054272737247235,2018/01/19 23:54:00.000,Variant 1,1
Sales,20371029884929,2018/01/19 23:59:00.000,Variant 1,1
Sales,48816598286337,2018/01/19 23:59:00.000,Variant 1,1
Sales,20366734917633,2018/01/19 23:59:00.000,Variant 1,1
Sales,48812303319041,2018/01/19 23:59:00.000,Variant 1,1
Sales,48803713384449,2018/01/19 23:59:00.000,Variant 1,1
Sales,20362439950337,2018/01/19 23:59:00.000,Variant 1,1
Sales,38281043509250,2018/01/19 23:59:00.000,Variant 1,1
Sales,38285338476548,2018/01/19 23:59:00.000,Variant 1,1
Sales,38289633443842,2018/01/19 23:59:00.000,Variant 1,1
Sales,38293928411138,2018/01/19 23:59:00.000,Variant 1,1
Sales,38298223378434,2018/01/19 23:59:00.000,Variant 1,1
Sales,38302518345730,2018/01/19 23:59:00.000,Variant 1,1
Sales,23862838296578,2018/01/19 23:59:00.000,Variant 1,1
Sales,23867133263874,2018/01/19 23:59:00.000,Variant 1,1
Sales,40445707026433,2018/01/19 23:59:00.000,Variant 1,1
Sales,38388417691649,2018/01/19 23:59:00.000,Variant 1,1
Sales,38392712658945,2018/01/19 23:59:00.000,Variant 1,1
Sales,38397007626241,2018/01/19 23:59:00.000,Variant 1,1
Sales,38401302593537,2018/01/19 23:59:00.000,Variant 1,1
Sales,38603166056449,2018/01/19 23:59:00.000,Variant 1,1
Sales,38607461023745,2018/01/19 23:59:00.000,Variant 1,1
Sales,38611755991041,2018/01/19 23:59:00.000,Variant 1,1
Sales,38963943309313,2018/01/19 23:59:00.000,Variant 1,1
Sales,47845935677441,2018/01/19 23:59:00.000,Variant 1,1
Sales,47841640710145,2018/01/19 23:59:00.000,Variant 1,1
Sales,47837345742849,2018/01/19 23:59:00.000,Variant 1,1
Sales,40750649704450,2018/01/19 23:59:00.000,Variant 1,1
Sales,40754944671745,2018/01/19 23:59:00.000,Variant 1,1
Sales,40759239639041,2018/01/19 23:59:00.000,Variant 1,1
Sales,40763534606337,2018/01/19 23:59:00.000,Variant 1,1
Sales,40767829573633,2018/01/19 23:59:00.000,Variant 1,1
Sales,40772124540929,2018/01/19 23:59:00.000,Variant 1,1
Sales,40776419508225,2018/01/19 23:59:00.000,Variant 1,1
Sales,40780714475521,2018/01/19 23:59:00.000,Variant 1,1
Sales,40785009442817,2018/01/19 23:59:00.000,Variant 1,1
Sales,40789304410113,2018/01/19 23:59:00.000,Variant 1,1
Sales,40793599377409,2018/01/19 23:59:00.000,Variant 1,1
