Case ID,Activity,Complete Timestamp,Variant,Variant index
Sales,44676249812996,2018/01/22 16:17:00.000,Variant 1,1
Sales,53811645251588,2018/01/22 16:17:00.000,Variant 1,1
Sales,61911953571844,2018/01/22 16:17:00.000,Variant 1,1
Sales,44671954845700,2018/01/22 16:17:00.000,Variant 1,1
Sales,5033701670920,2018/01/22 16:17:00.000,Variant 1,1
Sales,66421669232644,2018/01/22 16:17:00.000,Variant 1,1
Sales,44667659878404,2018/01/22 16:17:00.000,Variant 1,1
Sales,36266703847428,2018/01/22 16:17:00.000,Variant 1,1
Sales,61886183768068,2018/01/22 16:17:00.000,Variant 1,1
Sales,22153441312773,2018/01/22 16:17:00.000,Variant 1,1
Sales,41867341201412,2018/01/22 16:17:00.000,Variant 1,1
Sales,12545599471621,2018/01/22 16:17:00.000,Variant 1,1
Sales,49194555408388,2018/01/22 16:17:00.000,Variant 1,1
Sales,26319559589893,2018/01/22 16:17:00.000,Variant 1,1
Sales,53807350284292,2018/01/22 16:17:00.000,Variant 1,1
Sales,53803055316996,2018/01/22 16:17:00.000,Variant 1,1
Sales,5287104741381,2018/01/22 16:17:00.000,Variant 1,1
Sales,49190260441092,2018/01/22 16:17:00.000,Variant 1,1
Sales,12549894438917,2018/01/22 16:17:00.000,Variant 1,1
Sales,53798760349700,2018/01/22 16:17:00.000,Variant 1,1
Sales,12554189406213,2018/01/22 16:17:00.000,Variant 1,1
Sales,53794465382404,2018/01/22 16:17:00.000,Variant 1,1
Sales,5291399708677,2018/01/22 16:17:00.000,Variant 1,1
Sales,49185965473796,2018/01/22 16:17:00.000,Variant 1,1
Sales,8194797600774,2018/01/22 16:17:00.000,Variant 1,1
Sales,12558484373509,2018/01/22 16:17:00.000,Variant 1,1
Sales,53790170415108,2018/01/22 16:17:00.000,Variant 1,1
Sales,104707007709189,2018/01/22 16:17:00.000,Variant 1,1
Sales,41871636168708,2018/01/22 16:17:00.000,Variant 1,1
Sales,66417374265348,2018/01/22 16:17:00.000,Variant 1,1
Sales,104724187578373,2018/01/22 16:17:00.000,Variant 1,1
Sales,53785875447812,2018/01/22 16:17:00.000,Variant 1,1
Sales,42756399431684,2018/01/22 16:17:00.000,Variant 1,1
Sales,53781580480516,2018/01/22 16:17:00.000,Variant 1,1
Sales,66383014526980,2018/01/22 16:17:00.000,Variant 1,1
Sales,40943923232772,2018/01/22 16:17:00.000,Variant 1,1
Sales,41875931136004,2018/01/22 16:17:00.000,Variant 1,1
Sales,12562779340805,2018/01/22 16:17:00.000,Variant 1,1
Sales,53777285513220,2018/01/22 16:17:00.000,Variant 1,1
Sales,66391604461572,2018/01/22 16:17:00.000,Variant 1,1
Sales,12567074308101,2018/01/22 16:17:00.000,Variant 1,1
Sales,48546015346692,2018/01/22 16:17:00.000,Variant 1,1
Sales,12571369275397,2018/01/22 16:17:00.000,Variant 1,1
Sales,48541720379396,2018/01/22 16:17:00.000,Variant 1,1
Sales,8190502633477,2018/01/22 16:17:00.000,Variant 1,1
Sales,12575664242693,2018/01/22 16:17:00.000,Variant 1,1
Sales,41858751266821,2018/01/22 16:17:00.000,Variant 1,1
Sales,57518202028037,2018/01/22 16:17:00.000,Variant 1,1
Sales,49181670506500,2018/01/22 16:17:00.000,Variant 1,1
Sales,53772990545927,2018/01/22 16:17:00.000,Variant 1,1
Sales,12579959209989,2018/01/22 16:17:00.000,Variant 1,1
Sales,57513907060741,2018/01/22 16:17:00.000,Variant 1,1
Sales,5123895984132,2018/01/22 16:17:00.000,Variant 1,1
Sales,12584254177285,2018/01/22 16:17:00.000,Variant 1,1
Sales,57509612093445,2018/01/22 16:17:00.000,Variant 1,1
Sales,8186207666182,2018/01/22 16:17:00.000,Variant 1,1
Sales,53768695578628,2018/01/22 16:17:00.000,Variant 1,1
Sales,53764400611332,2018/01/22 16:17:00.000,Variant 1,1
Sales,5119601016840,2018/01/22 16:17:00.000,Variant 1,1
Sales,75849122447365,2018/01/22 16:17:00.000,Variant 1,1
Sales,57505317126151,2018/01/22 16:17:00.000,Variant 1,1
Sales,12588549144581,2018/01/22 16:17:00.000,Variant 1,1
Sales,57501022158853,2018/01/22 16:17:00.000,Variant 1,1
Sales,12592844111877,2018/01/22 16:17:00.000,Variant 1,1
Sales,61899068669956,2018/01/22 16:17:00.000,Variant 1,1
Sales,62650687946756,2018/01/22 16:17:00.000,Variant 1,1
Sales,8181912698886,2018/01/22 16:17:00.000,Variant 1,1
Sales,12597139079173,2018/01/22 16:17:00.000,Variant 1,1
Sales,61890478735364,2018/01/22 16:17:00.000,Variant 1,1
Sales,28814935588869,2018/01/22 16:17:00.000,Variant 1,1
Sales,12601434046469,2018/01/22 16:17:00.000,Variant 1,1
Sales,48533130444804,2018/01/22 16:17:00.000,Variant 1,1
Sales,28819230556165,2018/01/22 16:17:00.000,Variant 1,1
Sales,28823525523461,2018/01/22 16:17:00.000,Variant 1,1
Sales,5046586572808,2018/01/22 16:17:00.000,Variant 1,1
Sales,66400194396164,2018/01/22 16:17:00.000,Variant 1,1
Sales,28827820490757,2018/01/22 16:17:00.000,Variant 1,1
Sales,48528835477508,2018/01/22 16:17:00.000,Variant 1,1
Sales,28832115458052,2018/01/22 16:17:00.000,Variant 1,1
Sales,61894773702660,2018/01/22 16:17:00.000,Variant 1,1
Sales,8177617731590,2018/01/22 16:17:00.000,Variant 1,1
Sales,62654982914052,2018/01/22 16:17:00.000,Variant 1,1
Sales,19649475379207,2018/01/22 16:17:00.000,Variant 1,1
Sales,49177375539204,2018/01/22 16:17:00.000,Variant 1,1
Sales,40849433952264,2018/01/22 16:17:00.000,Variant 1,1
Sales,12605729013765,2018/01/22 16:17:00.000,Variant 1,1
Sales,66378719559684,2018/01/22 16:17:00.000,Variant 1,1
Sales,12610023981061,2018/01/22 16:17:00.000,Variant 1,1
Sales,13593571491845,2018/01/22 16:17:00.000,Variant 1,1
Sales,1529008357383,2018/01/22 16:17:00.000,Variant 1,1
Sales,12614318948358,2018/01/22 16:17:00.000,Variant 1,1
Sales,42760694398980,2018/01/22 16:17:00.000,Variant 1,1
Sales,49173080571908,2018/01/22 16:17:00.000,Variant 1,1
Sales,49147310768132,2018/01/22 16:17:00.000,Variant 1,1
Sales,48524540510212,2018/01/22 16:17:00.000,Variant 1,1
Sales,24640227377156,2018/01/22 16:17:00.000,Variant 1,1
Sales,24635932409860,2018/01/22 16:17:00.000,Variant 1,1
Sales,22144851378180,2018/01/22 16:17:00.000,Variant 1,1
Sales,66404489363460,2018/01/22 16:17:00.000,Variant 1,1
Sales,40235253628932,2018/01/22 16:17:00.000,Variant 1,1
Sales,104702712741892,2018/01/22 16:17:00.000,Variant 1,1
Sales,19662360281092,2018/01/22 16:17:00.000,Variant 1,1
Sales,12618613915653,2018/01/22 16:17:00.000,Variant 1,1
Sales,104698417774596,2018/01/22 16:17:00.000,Variant 1,1
Sales,36752035151876,2018/01/22 16:17:00.000,Variant 1,1
Sales,24631637442564,2018/01/22 16:17:00.000,Variant 1,1
Sales,9736690860037,2018/01/22 16:17:00.000,Variant 1,1
Sales,19275813224452,2018/01/22 16:17:00.000,Variant 1,1
Sales,57174604644358,2018/01/22 16:17:00.000,Variant 1,1
Sales,12622908882949,2018/01/22 16:17:00.000,Variant 1,1
Sales,36747740184580,2018/01/22 16:17:00.000,Variant 1,1
Sales,24627342475268,2018/01/22 16:17:00.000,Variant 1,1
Sales,62659277881348,2018/01/22 16:17:00.000,Variant 1,1
Sales,36743445217284,2018/01/22 16:17:00.000,Variant 1,1
Sales,9732395892741,2018/01/22 16:17:00.000,Variant 1,1
Sales,104715597643781,2018/01/22 16:17:00.000,Variant 1,1
Sales,24623047507972,2018/01/22 16:17:00.000,Variant 1,1
Sales,104728482545669,2018/01/22 16:17:00.000,Variant 1,1
Sales,49160195670020,2018/01/22 16:17:00.000,Variant 1,1
Sales,24618752540676,2018/01/22 16:17:00.000,Variant 1,1
