Case ID,Activity,Complete Timestamp,Variant,Variant index
Sales,611891105759234,2018/01/17 00:26:00.000,Variant 1,1
Sales,328088256774147,2018/01/17 00:27:00.000,Variant 1,1
Sales,280783486976003,2018/01/17 00:27:00.000,Variant 1,1
Sales,389192756494338,2018/01/17 00:27:00.000,Variant 1,1
Sales,862468087742467,2018/01/17 00:27:00.000,Variant 1,1
Sales,204878529953796,2018/01/17 00:28:00.000,Variant 1,1
Sales,204882824921091,2018/01/17 00:28:00.000,Variant 1,1
Sales,204874234986499,2018/01/17 00:28:00.000,Variant 1,1
Sales,318695163297794,2018/01/17 00:28:00.000,Variant 1,1
Sales,389209936363522,2018/01/17 00:28:00.000,Variant 1,1
Sales,360163072540677,2018/01/17 00:28:00.000,Variant 1,1
Sales,360158777573379,2018/01/17 00:28:00.000,Variant 1,1
Sales,360154482606083,2018/01/17 00:28:00.000,Variant 1,1
Sales,360188842344454,2018/01/17 00:28:00.000,Variant 1,1
Sales,360150187638787,2018/01/17 00:28:00.000,Variant 1,1
Sales,360145892671493,2018/01/17 00:28:00.000,Variant 1,1
Sales,360141597704195,2018/01/17 00:28:00.000,Variant 1,1
Sales,360137302736901,2018/01/17 00:28:00.000,Variant 1,1
Sales,360133007769603,2018/01/17 00:28:00.000,Variant 1,1
Sales,360167367507971,2018/01/17 00:28:00.000,Variant 1,1
Sales,360171662475267,2018/01/17 00:28:00.000,Variant 1,1
Sales,312226942550018,2018/01/17 00:29:00.000,Variant 1,1
Sales,611899695693826,2018/01/17 00:29:00.000,Variant 1,1
Sales,863795232636930,2018/01/17 00:29:00.000,Variant 1,1
Sales,863799527604226,2018/01/17 00:29:00.000,Variant 1,1
Sales,863790937669634,2018/01/17 00:29:00.000,Variant 1,1
Sales,843265288962050,2018/01/17 00:29:00.000,Variant 1,1
Sales,863803822571522,2018/01/17 00:29:00.000,Variant 1,1
Sales,863808117538818,2018/01/17 00:29:00.000,Variant 1,1
Sales,863786642702338,2018/01/17 00:29:00.000,Variant 1,1
Sales,206961589092355,2018/01/17 00:30:00.000,Variant 1,1
Sales,206965884059651,2018/01/17 00:30:00.000,Variant 1,1
Sales,318690868330498,2018/01/17 00:30:00.000,Variant 1,1
Sales,412651867865091,2018/01/17 00:30:00.000,Variant 1,1
Sales,389197051461642,2018/01/17 00:30:00.000,Variant 1,1
Sales,212643830824962,2018/01/17 00:31:00.000,Variant 1,1
Sales,246509647953922,2018/01/17 00:31:00.000,Variant 1,1
Sales,212639535857666,2018/01/17 00:31:00.000,Variant 1,1
Sales,256327943192578,2018/01/17 00:31:00.000,Variant 1,1
Sales,389197051461643,2018/01/17 00:32:00.000,Variant 1,1
Sales,381083858239492,2018/01/17 00:32:00.000,Variant 1,1
Sales,381075268304899,2018/01/17 00:32:00.000,Variant 1,1
