Case ID,Activity,Complete Timestamp,Variant,Variant index
Logistics,837527212654658,2018/01/01 23:53:00.000,Variant 3,3
Logistics,837527212654659,2018/01/01 23:53:00.000,Variant 3,3
Logistics,98071283237069,2018/01/01 23:54:00.000,Variant 3,3
Logistics,98071283237068,2018/01/01 23:54:00.000,Variant 3,3
Logistics,98071283237071,2018/01/01 23:54:00.000,Variant 3,3
Logistics,98071283237073,2018/01/01 23:54:00.000,Variant 3,3
Logistics,98071283237067,2018/01/01 23:54:00.000,Variant 3,3
Logistics,98071283237066,2018/01/01 23:54:00.000,Variant 3,3
Logistics,98071283237070,2018/01/01 23:54:00.000,Variant 3,3
Logistics,98071283237072,2018/01/01 23:54:00.000,Variant 3,3
Logistics,98071283237065,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794906,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794895,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794896,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794897,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794898,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794899,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794900,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794901,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794902,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794930,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794929,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794928,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794903,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794927,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794926,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794925,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794904,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794909,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794905,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794908,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794910,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794911,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794912,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794924,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794913,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794914,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794915,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794923,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794907,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794916,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794917,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794918,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794922,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794919,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794920,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794921,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654666,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654667,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654668,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654669,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654670,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654676,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654671,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654679,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654672,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654678,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654673,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654674,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654675,2018/01/01 23:54:00.000,Variant 3,3
Logistics,837527212654677,2018/01/01 23:54:00.000,Variant 3,3
Logistics,386920718794935,2018/01/01 23:55:00.000,Variant 3,3
Logistics,386920718794934,2018/01/01 23:55:00.000,Variant 3,3
Logistics,386920718794933,2018/01/01 23:55:00.000,Variant 3,3
Logistics,386920718794938,2018/01/01 23:55:00.000,Variant 3,3
Logistics,386920718794937,2018/01/01 23:55:00.000,Variant 3,3
Logistics,386920718794932,2018/01/01 23:55:00.000,Variant 3,3
Logistics,386920718794936,2018/01/01 23:55:00.000,Variant 3,3
Logistics,386920718794931,2018/01/01 23:55:00.000,Variant 3,3
Logistics,833507123265544,2018/01/01 23:55:00.000,Variant 3,3
Logistics,837527212654680,2018/01/01 23:55:00.000,Variant 3,3
Logistics,833507123265542,2018/01/01 23:55:00.000,Variant 3,3
Logistics,837527212654681,2018/01/01 23:55:00.000,Variant 3,3
Logistics,833507123265541,2018/01/01 23:55:00.000,Variant 3,3
Logistics,833507123265543,2018/01/01 23:55:00.000,Variant 3,3
Logistics,187810329919687,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919692,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919691,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919690,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919689,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919688,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919686,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919685,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919684,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919683,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919682,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919681,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919680,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919679,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919678,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919677,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919676,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919675,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919674,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919673,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919672,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919671,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265553,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265558,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265552,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265548,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265547,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265556,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265555,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265554,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265549,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265559,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265551,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265557,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265546,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265550,2018/01/01 23:56:00.000,Variant 3,3
Logistics,833507123265545,2018/01/01 23:56:00.000,Variant 3,3
Logistics,929838944747521,2018/01/01 23:56:00.000,Variant 3,3
Logistics,929838944747520,2018/01/01 23:56:00.000,Variant 3,3
Logistics,929838944747522,2018/01/01 23:56:00.000,Variant 3,3
Logistics,187810329919695,2018/01/01 23:57:00.000,Variant 3,3
Logistics,187810329919694,2018/01/01 23:57:00.000,Variant 3,3
Logistics,187810329919693,2018/01/01 23:57:00.000,Variant 3,3
Logistics,187810329919699,2018/01/01 23:57:00.000,Variant 3,3
Logistics,187810329919697,2018/01/01 23:57:00.000,Variant 3,3
Logistics,187810329919698,2018/01/01 23:57:00.000,Variant 3,3
Logistics,187810329919696,2018/01/01 23:57:00.000,Variant 3,3
Logistics,671754359931071,2018/01/01 23:57:00.000,Variant 3,3
