Case ID,Activity,Complete Timestamp,Variant,Variant index
Trading & End Products,380456793014275,2018/01/15 15:19:00.000,Variant 2,2
Trading & End Products,380452498046979,2018/01/15 15:19:00.000,Variant 2,2
Trading & End Products,380439613145091,2018/01/15 15:19:00.000,Variant 2,2
Trading & End Products,380443908112387,2018/01/15 15:19:00.000,Variant 2,2
Trading & End Products,240406499426307,2018/01/15 15:19:00.000,Variant 2,2
Trading & End Products,708510690050048,2018/01/15 15:19:00.000,Variant 2,2
Trading & End Products,708497805148160,2018/01/15 15:19:00.000,Variant 2,2
Trading & End Products,708502100115456,2018/01/15 15:19:00.000,Variant 2,2
Trading & End Products,708506395082752,2018/01/15 15:19:00.000,Variant 2,2
Trading & End Products,287754218897411,2018/01/15 15:20:00.000,Variant 2,2
Trading & End Products,234384955277312,2018/01/15 15:22:00.000,Variant 2,2
Trading & End Products,234367775408128,2018/01/15 15:22:00.000,Variant 2,2
Trading & End Products,234372070375424,2018/01/15 15:22:00.000,Variant 2,2
Trading & End Products,234376365342720,2018/01/15 15:22:00.000,Variant 2,2
Trading & End Products,234380660310016,2018/01/15 15:22:00.000,Variant 2,2
Trading & End Products,147862839099395,2018/01/15 15:24:00.000,Variant 2,2
Trading & End Products,147858544132101,2018/01/15 15:24:00.000,Variant 2,2
Trading & End Products,534667593777157,2018/01/15 15:25:00.000,Variant 2,2
Trading & End Products,141102560575488,2018/01/15 15:26:00.000,Variant 2,2
Trading & End Products,757615051145223,2018/01/15 15:26:00.000,Variant 2,2
Trading & End Products,332761181192200,2018/01/15 15:29:00.000,Variant 2,2
Trading & End Products,333048944001027,2018/01/15 15:29:00.000,Variant 2,2
Trading & End Products,441269234958338,2018/01/15 15:29:00.000,Variant 2,2
Trading & End Products,333010289295363,2018/01/15 15:29:00.000,Variant 2,2
Trading & End Products,332774066094083,2018/01/15 15:29:00.000,Variant 2,2
Trading & End Products,332834195636227,2018/01/15 15:29:00.000,Variant 2,2
Trading & End Products,441303594696706,2018/01/15 15:29:00.000,Variant 2,2
Trading & End Products,441264939991042,2018/01/15 15:29:00.000,Variant 2,2
Trading & End Products,332847080538115,2018/01/15 15:29:00.000,Variant 2,2
Trading & End Products,441312184631298,2018/01/15 15:29:00.000,Variant 2,2
Trading & End Products,332842785570819,2018/01/15 15:29:00.000,Variant 2,2
Trading & End Products,310062279032833,2018/01/15 15:30:00.000,Variant 2,2
Trading & End Products,310066574000129,2018/01/15 15:30:00.000,Variant 2,2
Trading & End Products,657138586222593,2018/01/15 15:30:00.000,Variant 2,2
Trading & End Products,657151471124481,2018/01/15 15:31:00.000,Variant 2,2
Trading & End Products,441269234958340,2018/01/15 15:32:00.000,Variant 2,2
Trading & End Products,441269234958339,2018/01/15 15:32:00.000,Variant 2,2
Trading & End Products,605203841679361,2018/01/15 15:32:00.000,Variant 2,2
Trading & End Products,398950922190851,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,398912267485187,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,398938037288963,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,398933742321667,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,398916562452483,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,398929447354371,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,398925152387075,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,398920857419779,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,398963807092739,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,398959512125443,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,398955217158147,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,398946627223555,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,398942332256259,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,631832638914561,2018/01/15 15:33:00.000,Variant 2,2
Trading & End Products,891433347186693,2018/01/15 15:34:00.000,Variant 2,2
Trading & End Products,843746325299204,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,821631538692139,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,752624299147271,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,885652321206277,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,821618653790214,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933420947472389,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,602944688881668,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933451012243461,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,494664268382220,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,885648026238981,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802123797233673,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802128092200966,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802132387168262,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802136682135558,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802140977102854,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802145272070150,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802149567037446,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802153862004742,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802158156972038,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802162451939334,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802166746906630,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802171041873926,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802175336841222,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,802179631808518,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,844308966014980,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,844313260982276,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,844317555949572,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,844321850916868,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,844326145884164,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,844330440851460,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,844334735818756,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,844339030786052,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,844343325753348,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,844347620720644,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,844351915687940,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,844356210655236,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,882693088739332,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933425242439685,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933446717276165,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933429537406981,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,804816741728290,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933442422308869,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933506846818309,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933502551851013,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933498256883717,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,882697383706628,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933493961916421,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933403767603205,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933489666949125,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933399472635908,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933408062570501,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933485371981829,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933395177668612,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,882701678673924,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933481077014533,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,933433832374277,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,714523644264452,2018/01/15 15:35:00.000,Variant 2,2
Trading & End Products,714519349297156,2018/01/15 15:35:00.000,Variant 2,2
